imdbID,title,year,mpaa,duration,genres,rating,metascore,summary,directors,stars,numvotes,gross
0290145,"Blue Car",2002,R,96,Drama,6.7,76,"A troubled young woman is encouraged by a teacher to enter a poetry contest.",Karen Moncrieff,David Strathairn++Agnes Bruckner++Margaret Colin++Frances Fisher,3177,$0.46M
0314630,"The Secret Lives of Dentists",2002,R,104,Drama,6.5,76,"An introspective dentist's suspicions about his wife's infidelity stresses his mental well being and family life to the breaking point.",Alan Rudolph,Campbell Scott++Hope Davis++Denis Leary++Robin Tunney,3172,$3.71M
0283644,"Left Behind II: Tribulation Force",2002,PG-13,94,Action++Drama++Fantasy,5.2,,"After the Rapture and the revealing of the identity of the Antichrist, a group of converts form the Tribulation Force, a secret society with the sole purpose of converting non-believers to Christianity.",Bill Corcoran,Kirk Cameron++Brad Johnson++Clarence Gilyard Jr.++Janaya Stephens,3149,
0319836,"Matir moina",2002,,95,Drama++History,8.5,75,"A family must come to grips with its culture, its faith, and the brutal political changes entering its small-town world.",Tareque Masud,Nurul Islam Bablu++Russell Farazi++Jayanto Chattopadhyay++Rokeya Prachy,3148,
0345561,"La leggenda di Al, John e Jack",2002,,105,Comedy++Crime,6.3,,"Al Caruso, John Gresco and Jack Amoruso are three gangsters working for the Genovese family. However, their efforts are more than headache-inducing, and when they are given one last chance:... See full summary »",Aldo++Giacomo++Giovanni++Massimo Venier,Aldo++Giacomo++Giovanni++Aldo Maccione,3093,
0289229,"Hukkle",2002,Unrated,78,Crime++Mystery++Drama,7.2,77,"Using almost no dialogue, the film follows a number of residents (both human and animal) of a small rural community in Hungary - an old man with hiccups, a shepherdess and her sheep, an old... See full summary »",György Pálfi,Ferenc Bandi++Józsefné Rácz++József Farkas++Ferenc Nagy,3086,$0.05M
0282593,"I'm with Lucy",2002,R,90,Comedy++Romance,6.0,,"A woman experiences five blind dates in one year, but only one of them is ""Mr. Right"".",Jon Sherman,Monica Potter++Craig Bierko++Linda Halaska++Julianne Nicholson,3051,
0294252,"2009: Lost Memories",2002,R,136,Action++Drama++Sci-Fi,6.2,40,"A failed assassination attempt in Harbin, China in 1909 changes the course of history. Now two JBI agents must find the connections between it and an ancient Korean artifact.",Si-myung Lee,Dong-gun Jang++Tôru Nakamura++Jin-ho Seo++Goo Shin,3038,
0326449,"Zona Zamfirova",2002,,104,Comedy++Drama,7.2,,"The plot follows the story of Zona Zamfirova (Katarina Radivojevic), a local rich man's daughter, and the vicissitudes of her affair with Mane (Vojin Cetkovic), an ordinary goldsmith. As it... See full summary »",Zdravko Sotra,Vojin Cetkovic++Katarina Radivojevic++Dragan Nikolic++Milena Dravic,3010,
0264689,"Home Room",2002,R,133,Crime++Drama,7.3,43,"A high school shooting has repercussions on the town and students.",Paul F. Ryan,Busy Philipps++Erika Christensen++Victor Garber++Raphael Sbarge,2993,
0274428,"Divine Intervention",2002,,92,Drama++Romance++War,6.6,74,"Separated by a checkpoint, Palestinian lovers from Jerusalem and Ramallah arrange clandestine meetings.",Elia Suleiman,Elia Suleiman++Manal Khader++George Ibrahim++Amer Daher,2959,$0.39M
0191074,"New Best Friend",2002,R,91,Drama++Mystery++Thriller,5.3,13,"A North Carolina sheriff investigates the near-fatal drug overdose of an underachieving college girl, and uncovers many sordid details of her life before and during her descent into drugs and debauchery.",Zoe Clarke-Williams,Taye Diggs++Dominique Swain++Mia Kirshner++Meredith Monroe,2935,$0.03M
0280605,"Dirty Deeds",2002,R,110,Comedy++Crime,6.3,,"1973 Sydney: An Australian gangster sees booming business, due to U.S. soldiers being in town for relaxing between their tours to the Vietnam war, attracts the attention of first the Chicago mafia, and then their East Coast competitors.",David Caesar,Bryan Brown++Toni Collette++John Goodman++Sam Neill,2907,
0278815,"Was nicht passt, wird passend gemacht",2002,,101,Comedy,6.6,,"A group of rather slap dash builders are rather imaginative at solving what problems come their way. Whatever it is that doesn't fit the picture, it will be made fit in no time. This ... See full summary »",Peter Thorwarth,Peter Thorwarth++Ralf Richter++Hilmi Sözer++Willi Thomczyk,2885,
0324242,"3 Extremes II",2002,R,140,Horror++Mystery,6.3,,"Three constitutes an omnibus package of three short horror films made by Asian directors. ""Memories,"" made by Kim Ji-Woon, is about a woman (Kim Hye-Soo) who disappears from the home she ... See full summary »",Peter Ho-Sun Chan++Jee-woon Kim++Nonzee Nimibutr,Leon Lai++Hye-su Kim++Bo-seok Jeong++Suwinit Panjamawat,2881,
0328258,"Pinpon",2002,,114,Comedy++Drama++Sport,7.2,59,"The film traces the growth and friendship of two very different high-school ping-pong players. ""Peco"" Hoshino is a brash, arrogant player, determined to turn pro. He taught his quiet, nerdy... See full summary »",Fumihiko Sori,Yôsuke Kubozuka++Arata Iura++Sam Lee++Shidô Nakamura,2872,
0286493,"The Badge",2002,R,103,Crime++Drama++Mystery,6.2,,"A sheriff (Thornton) begins an investigation into the death of a local trans individual after hearing that high ranking politicians may have been involved. Although he is homophobic, his ... See full summary »",Robby Henson,Billy Bob Thornton++Patricia Arquette++William Devane++Sela Ward,2869,
0245573,"XX/XY",2002,R,91,Drama++Romance,6.0,52,"Three friends begin a dangerous three-way relationship that spirals out of control, leading to dire consequences that haunt them ten years later.",Austin Chick,Mark Ruffalo++Kathleen Robertson++Maya Stange++Kel O'Neill,2856,$0.10M
0341384,"Hae anseon",2002,R,91,Action++Drama++War,6.5,,"At South Korea's border with the North, troops guard the coast. Each bullies those ranking beneath him; tensions are high. PFC Kang and his friend Private Kim are on patrol when drinking ... See full summary »",Ki-duk Kim,Dong-gun Jang++Jeong-hak Kim++Ji-a Park++Hae-jin Yoo,2840,
0280674,"The First $20 Million Is Always the Hardest",2002,PG-13,105,Comedy,5.6,20,"Andy, a successful marketing guy quits his job, because he feels disconnected with the values about work he learned from his father. He gets a new job at a top notch research facility, ... See full summary »",Mick Jackson,Adam Garcia++Rosario Dawson++Jake Busey++Enrico Colantoni,2839,$0.00M
0304808,"Ten Minutes Older: The Trumpet",2002,,92,Drama,7.3,,"This series of vignettes offers ruminations on time, fate and other human mysteries, Each of the film's seven directors conjures a scenario that speaks to some facet of universal experience.",Kaige Chen++Víctor Erice++Werner Herzog++Jim Jarmusch++Aki Kaurismäki++Spike Lee++Wim Wenders,Markku Peltola++Kati Outinen++Marko Haavisto++Ana Sofia Liaño,2796,
0320042,"Kamchatka",2002,,106,Drama,7.2,,"The film is seen through the eyes of a ten-year-old boy, Harry (Matías del Pozo), who does not know that Argentina's 1976 coup d'état is impacting his life. After witnessing the ""... See full summary »",Marcelo Piñeyro,Ricardo Darín++Cecilia Roth++Héctor Alterio++Fernanda Mistral,2775,
0314111,"Godzilla Against MechaGodzilla",2002,Not Rated,88,Action++Family++Sci-Fi,6.8,,"After the appearance of a new Gojira (Godzilla), the Japanese government builds a robotic Godzilla from the bones of the original monster that attacked TÃf'kyÃf' in 1954 to stop the beast.",Masaaki Tezuka,Yumiko Shaku++Shin Takuma++Kana Onodera++Kô Takasugi,2769,
0291400,"Monsieur Batignole",2002,,100,Comedy++Drama++War,7.0,,"In 1942, in an occupied Paris, the apolitical grocer Edmond Batignole lives with his wife and daughter in a small apartment in the building of his grocery. When his future son-in-law and ... See full summary »",Gérard Jugnot,Jules Sitruk++Gérard Jugnot++Michèle Garcia++Jean-Paul Rouve,2764,
0280438,"Ash Wednesday",2002,R,99,Crime++Drama,5.9,40,"Ash Wednesday is set in the Manhattan of the early 1980's and is about a pair of Irish-American brothers (Burns and Wood) who become embroiled in a conflict with the Irish Mob.",Edward Burns,Brian Burns++Vincent Rubino++Jimmy Cummings++Elijah Wood,2737,$0.00M
0248640,"Hard Cash",2002,R,116,Action++Crime++Thriller,4.5,,"Released from prison, an infamous thief and his new crew pull of a brilliant robbery but then become embroiled with a corrupt FBI agent when they discover the money is marked.",Predrag Antonijevic,Christian Slater++Val Kilmer++Sara Downing++Vincent Laresca,2735,
0286594,"Close Your Eyes",2002,R,108,Crime++Horror++Mystery,6.2,45,"A hypnotherapist is caught up in the pursuit of a serial killer.",Nick Willing,Goran Visnjic++Paddy Considine++Shirley Henderson++Miranda Otto,2721,$0.04M
0309047,"Voyna",2002,R,120,Action++Drama++War,7.7,,"During the bloody war in Chechnya, a British couple and two Russian soldiers are taken hostage by Chechen rebels. Two of the hostages are then released to bring the money for the British woman who is forced to wait for the ransom.",Aleksey Balabanov,Aleksey Chadov++Ian Kelly++Ingeborga Dapkunaite++Sergey Bodrov,2715,
0167116,"Desert Saints",2002,R,88,Action++Romance++Thriller,6.1,,"The nature of temptation. Banks is a hit man, the best, usually working for Latin American drug cartels. He picks up solitary women, uses them briefly for a job, then kills them. He's in ... See full summary »",Richard Greenberg,Brent Roam++Shawn Woods++Christopher Bersh++Kiefer Sutherland,2709,
0298491,"Den osynlige",2002,,101,Drama++Fantasy++Thriller,6.5,,"After an attack leaves him in limbo, invisible to the living and also near death. A teenager discovers the only person who might be able to help him, is his attacker.",Joel Bergvall++Simon Sandquist,Gustaf Skarsgård++Tuva Novotny++Li Brådhe++Thomas Hedengran,2700,
0333764,"Lan se da men",2002,,85,Drama++Romance,7.3,61,"An is-she-or-isn't-she gay comedy focused on a Taiwanese teen, the boy she might like, and the girl she may love.",Chih-yen Yee,Lun-mei Gwei++Bo-lin Chen++Yolin Liang++Joanna Chou,2689,
0286204,"Tattoo",2002,,108,Crime++Drama++Horror,6.4,66,"Two police detectives, a grizzled veteran and one fresh-faced rookie, hunt a ritualistic serial killer murdering people with tattoos and skinning them.",Robert Schwentke,August Diehl++Christian Redl++Nadeshda Brennicke++Johan Leysen,2619,
0283897,"Assassination Tango",2002,R,114,Crime++Drama++Romance,5.9,51,"An aging hitman gets a contract to kill a general in Buenos Aires. But when his mark becomes unavailable, he becomes involved in Argentinian tango culture.",Robert Duvall,Robert Duvall++Luciana Pedraza++Rubén Blades++Kathy Baker,2605,$0.97M
0284655,"WiseGirls",2002,R,96,Crime++Drama++Thriller,5.8,,"A new waitress working at an Italian restaurant in New York City finds herself entangled in a mob-run underworld of drug dealing and murder.",David Anspaugh,Mira Sorvino++Mariah Carey++Melora Walters++Arthur J. Nascarella,2598,
0268374,"Hundtricket - The Movie",2002,,106,Comedy++Drama++Romance,5.5,,"A shy but very romantic young man tries to meet a girl by walking a borrowed dog. The trick works unbelievably well. They fall in love.",Christian Eklöw++Christopher Panov,Linus Wahlgren++Josephine Bornebusch++Alexander Skarsgård++Ivan Nikcevic,2579,
0322824,"Japón",2002,R,122,Drama,6.9,76,"A painter from the big city goes to a remote canyon to commit suicide. To reach some calmness, he stays at the farmstead of Ascen, an old, religious woman. Although but a few words are spoken, love grows.",Carlos Reygadas,Alejandro Ferretis++Magdalena Flores++Yolanda Villa++Martín Serrano,2573,
0309565,"Low Heights",2002,,115,Action++Adventure++Thriller,7.5,,"A domestic Iranian flight is taken hostage by a man Ghasem who is a refugee of war and has financial problems. He will go any distance for his family and wants to find a better place for living.",Ebrahim Hatamikia,Hamid Farokhnezhad++Leila Hatami++Gohar Kheirandish++Amir Aghaee,2570,
0273069,"L'adversaire",2002,,129,Crime++Drama++Mystery,6.9,,"When a man murders his wife, children and parents, the ensuing investigation reveals that he's been living a lie for almost 20 years.",Nicole Garcia,Daniel Auteuil++Géraldine Pailhas++François Cluzet++Emmanuelle Devos,2569,
0280696,"Garage Days",2002,R,105,Comedy++Music++Drama,5.9,50,"The story of a young garage band in Sydney, Australia trying to make it big.",Alex Proyas,Kick Gurry++Maya Stange++Pia Miranda++Russell Dykstra,2524,$0.02M
0329485,"The Butterfly",2002,,85,Adventure++Comedy++Drama,7.2,64,"This is the story of a young girl named Elsa who was raised by a single mother (Isabelle) in the city. Isabelle and Elsa begin the film moving in next door to an elderly man who collects ... See full summary »",Philippe Muyl,Michel Serrault++Claire Bouanich++Nade Dieu++Jacques Bouanich,2519,$0.04M
0269483,"Lone Star State of Mind",2002,PG-13,88,Comedy++Crime,6.1,,"Earl is engaged to his step-sister Baby. Baby has entrusted him to take care of her misfit cousin Junior. Baby is also intent on leaving Texas for LA on Tuesday. When Junior and his ... See full summary »",David Semel,Joshua Jackson++Jaime King++Matthew Davis++Ryan Hurst,2485,
0295375,"Knallharte Jungs",2002,,85,Comedy++Fantasy,4.5,,"",Granz Henman,Tobias Schenke++Axel Stein++Diana Amft++Rebecca Mosselmann,2484,
0286162,"Stolen Summer",2002,PG,91,Drama,6.5,36,"Pete, an eight-year-old Catholic boy growing up in the suburbs of Chicago in the mid-1970s, attends Catholic school, where as classes let out for the summer, he's admonished by a nun to ... See full summary »",Pete Jones,Amara Balthrop-Lewis++Kevin Pollak++Aidan Quinn++Bonnie Hunt,2458,$0.12M
0304678,"Sex Is Comedy",2002,R,92,Comedy++Drama++Romance,5.7,63,"A director struggles to film a difficult, intimate sex scene between two actors who happen to hate each other.",Catherine Breillat,Anne Parillaud++Grégoire Colin++Roxane Mesquida++Ashley Wanninger,2411,$0.04M
0298798,"Cherish",2002,R,99,Comedy++Drama++Thriller,6.8,51,"After a martini-induced rampage, a fantasy-prone young woman is placed under house arrest.",Finn Taylor,Robin Tunney++Tim Blake Nelson++Brad Hunt++Liz Phair,2403,$0.16M
0279037,"Heart of America",2002,R,87,Drama,4.2,,"School shooting drama in a suburban high school, believed to have been inspired by i.a. the Columbine High School Massacre.",Uwe Boll,Jürgen Prochnow++Michael Paré++Patrick Muldoon++Kett Turton,2392,
0332605,"Dom durakov",2002,R,104,Drama++Music++Romance,7.2,52,"In the midst of the Chechen War, a remote psychiatric institution is left without staff leaving the patients to fend for themselves. Based on a true story.",Andrey Konchalovskiy,Yuliya Vysotskaya++Sultan Islamov++Bryan Adams++Evgeniy Mironov,2381,$0.06M
0298351,"Grabben i graven bredvid",2002,,94,Romance,5.6,,"Modern, urban librarian meets simple, traditional farmer and falls in love.",Kjell Sundvall,Elisabeth Carlsson++Michael Nyqvist++Annika Olsson++Anna Azcárate,2364,
0308772,"Pure",2002,R,96,Drama,7.0,70,"A young boy trying to deal with his mother's heroin addiction befriends a waitress who helps him cope with the tough situation.",Gillies MacKinnon,Harry Eden++Vinnie Hunter++Molly Parker++David Wenham,2306,
0303785,"Bollywood/Hollywood",2002,PG-13,105,Romance++Comedy++Drama,6.0,35,"After Rahul's white pop-star fiancée dies in a bizarre levitation accident his mother insists he find another girl as soon as possible, preferably a Hindi one. As she backs this up by ... See full summary »",Deepa Mehta,Rahul Khanna++Moushumi Chatterjee++Dina Pathak++Lisa Ray,2293,$1.49M
0326576,"Humraaz",2002,,173,Action++Musical++Romance,6.3,,"When a businessman learns that his wife married him only for money, he hatches a plan with her ex-lover to kill her.",Abbas Alibhai Burmawalla++Mastan Alibhai Burmawalla,Bobby Deol++Akshaye Khanna++Ameesha Patel++Johnny Lever,2268,
0317234,"Painted Fire",2002,Unrated,120,Biography++Drama,7.3,78,"In a time of political and social unrest in nineteenth-century Korea, an uncouth, self-taught painter explores his natural talent amidst the repressive world around him.",Kwon-taek Im,Min-sik Choi++Ahn Sung-ki++Ho-jeong Yu++Yeo-jin Kim,2263,$0.06M
0248216,"Na Tum Jaano Na Hum",2002,,158,Comedy++Drama++Musical,5.1,,"A romantically inclined couple decide to get to know each other through letters without disclosing their identities.",Arjun Sablok,Saif Ali Khan++Hrithik Roshan++Esha Deol++Alok Nath,2243,
0284066,"Double Vision",2002,R,113,Fantasy++Horror++Mystery,6.4,,"An FBI Agent pairs with a troubled Taiwan cop to hunt for a serial killer who's embedding a mysterious fungus in the brains of victims.",Kuo-Fu Chen,Tony Ka Fai Leung++David Morse++Rene Liu++Leon Dai,2224,
0363235,"Bright Future",2002,,92,Drama,6.9,64,"Two young guys work in a plant that manufactures oshibori (those moist hand-towels found in some Japanese restaurants). Their weird bond is based on uncontrollable rage--something neither ... See full summary »",Kiyoshi Kurosawa,Joe Odagiri++Tadanobu Asano++Tatsuya Fuji++Takashi Sasano,2215,$0.00M
0291392,"Novo",2002,R,98,Drama++Comedy++Romance,5.7,47,"Those who loved Graham yesterday shouldn't count on today. Those who love him today risk being heartbroken tomorrow... Suffering from recurring memory loss, Graham is restricted to a ... See full summary »",Jean-Pierre Limosin,Eduardo Noriega++Anna Mouglalis++Paz Vega++Nathalie Richard,2214,
0317842,"Knafayim Shvurot",2002,R,87,Drama,7.6,75,"Daphne and her four children try to cope with the abrupt death of husband/father. As the family seems to fall apart, a sudden incident gives them a chance to heal their 'broken wings'.",Nir Bergman,Orly Silbersatz Banai++Maya Maron++Nitai Gvirtz++Daniel Magon,2184,$0.41M
0265010,"Girl Fever",2002,R,98,Comedy++Romance,5.0,,"Sam is having the worst day of his life when he gets thrown off his art course and dumped by his girlfriend in the same day, he then meets a girl called Hope who gives him back his smile. ... See full summary »",Michael Davis,Chad Donella++Jennifer Morrison++Erinn Bartlett++Steve Monroe,2178,
0271882,"You Stupid Man",2002,,95,Comedy++Romance,5.9,,"After a man finally gets over his former girlfriend, who has moved to Los Angeles and become a television star, and falls in love with another woman, the former girlfriend's show is canceled and she wants him back.",Brian Burns,Milla Jovovich++David Krumholtz++William Baldwin++Denise Richards,2176,
0290916,"Embrassez qui vous voudrez",2002,,103,Comedy++Drama++Romance,6.7,,"Two couple of friends, one very rich the other almost homeless, decides to go on Holiday. Julie, a single mother, joins them too. Once at seaside, it starts a complicate love cross among ... See full summary »",Michel Blanc,Charlotte Rampling++Jacques Dutronc++Carole Bouquet++Michel Blanc,2158,
0326983,"Jaani Dushman: Ek Anokhi Kahani",2002,,170,Action++Fantasy++Thriller,2.8,,"A shape-shifting snake exacts vengeance on a group of friends for a crime they did not even committed.",Rajkumar Kohli,Akshay Kumar++Sunny Deol++Sonu Nigam++Sunil Shetty,2156,
0329347,"I Am Taraneh, I Am Fifteen Years Old",2002,,110,Drama,7.3,64,"Fifteen year old Taraneh, whose widowed father is in jail, refuses the unwanted attentions of carpet salesman Amir - until Amir's mother talks Taraneh into accepting Amir's marriage ... See full summary »",Rasoul Sadrameli,Taraneh Alidoosti++Negar Javaherian++Hossein Mahjoub++Mahtab Nasirpour,2141,
0317887,"Madame Satã",2002,Unrated,105,Biography++Crime++Drama,7.1,59,"Loose portrait of João Francisco dos Santos, also known as Madame Satã, a sometime chef, transvestite, lover, father, hero and convict from Rio de Janeiro.",Karim Aïnouz,Lázaro Ramos++Marcelia Cartaxo++Flavio Bauraqui++Fellipe Marques,2102,$0.20M
0289616,"Whacked!",2002,R,91,Action++Comedy,6.8,,"Growing up in the roughest area of New Jersey, adopted brothers Mark (Patrick Muldoon) and Tony were always ""wise"" beyond their years. As adults, the two have both found work as hired ... See full summary »",James Bruce,Patrick Muldoon++Paul Sampson++Carmen Electra++Judge Reinhold,2102,
0240980,"Till Human Voices Wake Us",2002,R,101,Drama++Romance,6.5,39,"A man returns to Victoria, Australia, where he grew up, and encounters a mysterious woman who reminds him of someone he once knew.",Michael Petroni,Guy Pearce++Helena Bonham Carter++Peter Curtin++Frank Gallacher,2100,$0.12M
0385928,"Panchatanthiram",2002,,150,Comedy,7.9,,"Ram (Kamal Haasan) is a playboy pilot. His marriage to Mythili (Simran) disintegrates after a series of misunderstandings. To cheer him up, his buddies arrange for a steamy evening with a ... See full summary »",K.S. Ravikumar,Kamal Haasan++Simran++Ramya Krishnan++Jayaram,2092,
0266971,"The Slaughter Rule",2002,R,112,Drama++Sport,6.1,65,"A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team.",Alex Smith++Andrew J. Smith,Ryan Gosling++David Morse++Clea DuVall++David Cale,2084,$0.01M
0247254,"The Code Conspiracy",2002,PG-13,97,Action++Mystery++Thriller,7.1,,"What if a computer disc held a code so powerful that it could change the world forever? While translating the Dead Sea Scrolls, a professor discovers a hidden formula that not only unlocks ... See full summary »",Hank Whetstone,Jim Fitzpatrick++Maria Conchita Alonso++David Warner++Lou Rawls,2049,
0311913,"Tian xia wu shuang",2002,,97,Comedy++Romance++Action,7.1,,"In Ming Dynasty China, two pairs of siblings are destined for each other. But fate throws countless obstacles in the path of their happiness. One pair is high-born: the young Emperor and ... See full summary »",Jeffrey Lau,Tony Chiu-Wai Leung++Faye Wong++Wei Zhao++Chen Chang,2048,
0301390,"The Heart of Me",2002,R,96,Drama++Romance,6.7,53,"1930's London. Two sisters - Madeleine and Dinah - One marries Rickie, the other falls in love with him. He begins an affair which is to have repercussions throughout their lives.",Thaddeus O'Sullivan,Helena Bonham Carter++Olivia Williams++Paul Bettany++Eleanor Bron,2037,$0.20M
0318292,"Amar te duele",2002,R,104,Drama++Romance,6.5,,"Renata is a young high-class girl and Ulises is a poor guy. They both fall in love, but they must fight against everyone, specially Renata's rich parents, who want to stop their love by ... See full summary »",Fernando Sariñana,Luis Fernando Peña++Martha Higareda++Ximena Sariñana++Karla Alvarado,2018,
0300237,"Nackt",2002,,100,Comedy++Drama,6.1,,"After Emilia (Heike Makatsch) and Felix (Benno Fürmann) broke up, Charlotte (Nina Hoss) and Dylan (Mehmet Kurtulus) think about to disperse too... See full synopsis »",Doris Dörrie,Heike Makatsch++Benno Fürmann++Alexandra Maria Lara++Nina Hoss,1974,
0327753,"Funny Ha Ha",2002,,89,Comedy++Drama,6.4,78,"Marnie just graduated from college, drinks likes she's still in school, and is looking for a temporary job but a permanent boyfriend. She loves a guy who doesn't love her (?), ping-pongs ... See full summary »",Andrew Bujalski,Kate Dollenmayer++Mark Herlehy++Christian Rudder++Jennifer L. Schaper,1968,
0301167,"Dead or Alive: Final",2002,Not Rated,89,Comedy++Crime++Drama,5.9,34,"The ace cop of a totalitarian police force and a drifting android play their parts in a post-apocalyptic society. They are destined to fight. Their encounter will change them forever.",Takashi Miike,Shô Aikawa++Maria Chen++Richard Chen++Jason Chu,1963,
0291832,"Crackerjack",2002,,92,Comedy,6.8,,"When dwindling membership and increasing overheads makes a local bowling club and prime candidate for a takeover, it's all hands on deck to save the club, in what turns into an epic battle ... See full summary »",Paul Moloney,Mick Molloy++Bill Hunter++Frank Wilson++Monica Maughan,1957,
0325145,"La caja 507",2002,,104,Action++Drama++Thriller,6.9,,"Bankmanager Modesto Pardos(played by Antonio Resines) daughter dies in an forest fire while camping. 7 years later Pardos bank gets robbed and robbers breaks open numerous safe deposit ... See full summary »",Enrique Urbizu,Dafne Fernández++Antonio Resines++Miriam Montilla++Félix Álvarez,1952,
0283883,"And Now... Ladies and Gentlemen...",2002,PG-13,133,Crime++Drama++Romance,6.2,54,"A jazz singer and a British jewel thief are brought together by their mutual desire to forget the past.",Claude Lelouch,Jeremy Irons++Patricia Kaas++Thierry Lhermitte++Alessandra Martines,1913,$0.74M
0337971,"Deewangee",2002,,169,Crime++Thriller++Drama,6.6,,"Raj Goyal (Akshaye Khanna) is a renowed and successful attorney. At a musical party he is introduced to Sargam (Urmila Matondkar) by Ashwin Mehta (Vijayendra Ghatge). The next day Ashwin is... See full summary »",Anees Bazmee,Ajay Devgn++Akshaye Khanna++Urmila Matondkar++Farida Jalal,1905,
0274407,"Callas Forever",2002,PG-13,111,Biography++Drama++Music,6.6,49,"A fictionalized account of the last days of opera singer Maria Callas (Ardant).",Franco Zeffirelli,Fanny Ardant++Jeremy Irons++Joan Plowright++Jay Rodan,1871,$0.45M
0317743,"Itiraf",2002,,100,Drama,7.2,,"A man suspects his wife of being unfaithful, but he's not prepared for what her confession will do to him.",Zeki Demirkubuz,Taner Birsel++Basak Köklükaya++Iskender Altin++Miraç Eronat,1869,
0310254,"Tumko Na Bhool Paayenge",2002,,160,Action++Drama++Mystery,5.6,,"Vir, a young man from a rural village, learns on his wedding day that the people whom he thought were his parents arn't. After an attempt is made on his life by unknown gunmen, whom he ... See full summary »",Pankaj Parashar,Pankaj Dheer++Arbaaz Khan++Salman Khan++Sushmita Sen,1851,
0212132,"The Tracker",2002,,90,Drama++History++Western,7.6,71,"It's 1922; somewhere in Australia. When a Native Australian man is accused of murdering a white woman, three white men (The Fanatic, The Follower and The Veteran) are given the mission of ... See full summary »",Rolf de Heer,David Gulpilil++Gary Sweet++Damon Gameau++Grant Page,1847,
0326450,"The Star",2002,,97,Action++Adventure++Drama,7.3,,"During WW2 the Russian Army sent a special group named ""Zvezda"" to fight the Nazis in their backyard.",Nikolay Lebedev,Igor Petrenko++Artyom Semakin++Aleksey Panin++Aleksey Kravchenko,1837,
0338949,"Edi",2002,,97,Drama,7.7,,"The film tells a story of two scrap pickers - the title hero Edi and his friend Jureczek. Edi is wrongly accused of having raped the girl whose brothers have got the control over one of the... See full summary »",Piotr Trzaskalski,Henryk Golebiewski++Jacek Braciak++Jacek Lenartowicz++Grzegorz Stelmaszewski,1833,
0295725,"Time Changer",2002,PG,95,Drama++Fantasy++Sci-Fi,5.5,26,"A Bible professor from 1890 comes forward in time to the present via a time machine and cannot believe the things that he sees!",Rich Christiano,D. David Morin++Gavin MacLeod++Hal Linden++Jennifer O'Neill,1828,$0.02M
0382988,"Spirtokouto",2002,,80,Drama,7.0,,"Dimitris, a grumpy middle-aged man, is having a hard time with his business partner on a particular decision as to opening a new business; and he's also having a hell of a time with his ... See full summary »",Yannis Economides,Errikos Litsis++Eleni Kokkidou++Costas Xikominos++Giannis Voulgarakis,1827,
0307873,"Raaz",2002,,151,Drama++Horror++Musical,6.5,,"Sanjana and Aditya decide to give their marriage one last chance. They plan a holiday in Ooty, but they don't know that a strange figure is waiting for them to come.",Vikram Bhatt,Dino Morea++Bipasha Basu++Malini Sharma++Shruti Ulfat,1824,
0306909,"Gonggongui jeog",2002,,138,Action++Drama,7.2,,"Ruthless cop Chul-joong and a merciless killer in raincoat run into each other in a small alleyway and form a fatal bond. A free-for-all fight occurs by coincidence on a rainy street. A ... See full summary »",Woo-Suk Kang,Kyoung-gu Sul++Sung-jae Lee++Shin-il Kang++Jeong-hak Kim,1824,
0247911,"Aap Mujhe Achche Lagne Lage",2002,,180,Action++Drama++Romance,3.1,,"The daughter of a rich criminal industrial tycoon falls in love with a college boy. The tycoon, what a surprise, objects...",Vikram Bhatt,Hrithik Roshan++Ameesha Patel++Kiran Kumar++Mukesh Tiwari,1818,
0320194,"Occident",2002,,105,Comedy,7.7,,"Occident is a bittersweet comedy that focuses on the growing tendency of Eastern European youth to migrate west. When the amicable Luci (Alexandru Papadopol) and his beautiful lover Sorina ... See full summary »",Cristian Mungiu,Alexandru Papadopol++Anca Androne++Samuel Tastet++Tania Popa,1763,
0261175,"Pietje Bell",2002,,110,Family,5.7,,"A scamp with a heart of gold.",Maria Peters,Quinten Schram++Frensch de Groot++Sjoerd Metz++Jordy Mul,1760,
0322653,"Mere Yaar Ki Shaadi Hai",2002,,158,Comedy++Drama++Romance,5.3,,"Sanjay wakes up to the truth that he loves his best friend Sanjana reluctantly but surely and sets off on a noble mission - to break her wedding.",Sanjay Gadhvi,Uday Chopra++Jimmy Shergill++Bipasha Basu++Tanaaz Currim Irani,1751,
0317171,"Sud sanaeha",2002,,125,Drama++Romance,7.1,75,"The story of a love affair that begins during a picnic on the Thai-Burmese border.",Apichatpong Weerasethakul,Kanokporn Tongaram++Min Oo++Jenjira Pongpas++Sa-gnad Chaiyapan,1739,
0297234,"Klassfesten",2002,,103,Comedy,5.5,,"35-year old Magnus Edkvist hates class reunions as much as anyone and usually skip them. Still he accepts an invitation for a reunion for class he left over twenty years ago. But he has his... See full summary »",Måns Herngren++Hannes Holm,Mikael Almqvist++Inday Ba++Sacha Baptiste++Urban Bergsten,1738,
0339450,"Nimed marmortahvlil",2002,,95,Drama++Romance++War,7.2,,"This movie is about the Estonian War of Independence (1918-1920), specifically the students fighting on the nationalist side, but also shown the conflict between two ideologies (Estonian nationalism and communism).",Elmo Nüganen,Priit Võigemast++Indrek Sammul++Hele Kõre++Alo Kõrve,1734,
