mLensID,imdbID,ratingAvg,ratingNum,releaseDate,releaseYear,durationMin,mpaaRating,director,country,language,budget,gross
"27020","123865","7","33,227","31 January 1998 (USA)","1998","120","R","Michael Cristofer","USA","English","Unavailable","Unavailable"
"27022","124901","7.2","14,425","25 September 1998 (UK)","1998","83","R","Skip Woods","USA","English","Unavailable","$1,971"
"27027","125507","5.9","1,625","6 August 1999 (Norway)","1999","113","None","Erik Gustavson","Norway","Norwegian","NOK&nbsp;70,000,000","Unavailable"
"27031","127354","5.8","1,623","17 March 1967 (Canada)","1967","45","None","Michael Snow","Canada","English","Unavailable","Unavailable"
"27032","127357","6.8","29,208","17 January 1998 (Hong Kong)","1998","120","PG-13","Benny Chan","Hong Kong","English","Unavailable","Unavailable"
"27033","127392","8.4","14,509","24 November 1994 (Denmark)","1994","286","TV-MA","Unavailable","Denmark","Danish","Unavailable","$86,133"
"27036","130414","7.1","18,055","26 April 1998 (USA)","1998","182","NotRated","Unavailable","USA","English","$30,000,000","Unavailable"
"27040","131566","6.3","8,120","25 June 1999 (UK)","1999","101","R","James Dearden","UK","English","$12,800,000","Unavailable"
"27044","133643","5.8","4,043","13 December 1997 (USA)","1997","95","R","Lawrence O'Neil","USA","English","Unavailable","Unavailable"
"27046","133985","6.4","6,473","6 July 1999 (USA)","1999","102","R","Rowdy Herrington","USA","English","Unavailable","Unavailable"
"27049","135659","7.4","16,367","14 February 1999 (USA)","1999","257","PG-13","Unavailable","Canada","English","$35,000,000","Unavailable"
"27050","135790","7.6","7,829","26 August 1999 (Germany)","1999","110","None","Peter Thorwarth","Germany","German","Unavailable","Unavailable"
"27064","143127","7.3","9,629","17 March 1998 (USA)","1998","70","Unrated","Boyd Kirkland","USA","English","Unavailable","Unavailable"
"27067","144550","7.3","2,548","28 February 1998 (USA)","1998","104","R","Richard Benjamin","USA","English","Unavailable","Unavailable"
"27070","145394","7.5","265","7 May 1998 (Germany)","1998","0","None","Nettie Wild","Canada","English","$891,000","$229,793"
"27073","145547","7.2","8,411","29 July 1999 (Australia)","1999","103","R","Gregor Jordan","Australia","English","Unavailable","Unavailable"
"27074","145600","5.3","1,619","19 April 1998 (USA)","1998","87","None","Leslie Libman","USA","English","Unavailable","Unavailable"
"27075","146402","3.9","3,062","22 September 1998 (USA)","1998","87","PG","Dave Payne","USA","English","Unavailable","Unavailable"
"27077","147599","6.2","2,097","9 April 1999 (Italy)","1999","93","R","Scott Sanders","USA","English","Unavailable","Unavailable"
"27078","148103","7.1","789","28 July 1999 (France)","1999","0","None","Léa Pool","Switzerland","French","Unavailable","$73,445"
"27081","150143","6.8","1,142","18 November 1998 (France)","1998","95","NotRated","Lodge Kerrigan","USA","French","Unavailable","$9,480"
"27087","154683","6.9","2,344","30 July 1960 (Japan)","1960","101","NotRated","Nobuo Nakagawa","Japan","Japanese","Unavailable","Unavailable"
"27092","156171","8.5","403","Unavailable","Unavailable","0","None","Modi","USA","Unavailable","Unavailable","Unavailable"
"27093","156408","7","1,242","23 September 1998 (France)","1998","96","None","Claude Miller","France","French","Unavailable","Unavailable"
"27094","156587","7.4","1,888","17 October 1998 (Japan)","1998","130","Unrated","Hsiao-Hsien Hou","Taiwan","Cantonese","Unavailable","Unavailable"
"27095","156610","7.6","2,656","24 March 1999 (France)","1999","95","None","Ming-liang Tsai","Taiwan","Mandarin","Unavailable","Unavailable"
"27096","156849","7.2","2,074","1998 (Russia)","Unavailable","93","None","Aleksey Balabanov","Russia","Russian","Unavailable","Unavailable"
"27103","157990","6.4","827","27 August 1998 (Germany)","1998","89","None","Marc Rothemund","Germany","German","Unavailable","Unavailable"
"27105","158131","7","3,037","10 January 1999 (USA)","1999","94","TV-14","Uli Edel","USA","English","Unavailable","Unavailable"
"27108","158692","7","1,920","May 2003 (USA)","(USA)","78","Unrated","Aki Kaurismäki","Finland","Finnish","FIM&nbsp;4,773,394","Unavailable"
"27109","158714","7.7","8,560","1 December 1973 (Japan)","1973","97","NotRated","Toshiya Fujita","Japan","English","Unavailable","Unavailable"
"27112","159485","7.1","4,173","15 January 1999 (Finland)","1999","105","None","Aleksi Mäkelä","Finland","Finnish","FIM&nbsp;6,000,000","Unavailable"
"27114","159784","6.3","6,032","15 March 2000 (France)","2000","0","R","Joe Chappelle","USA","English","Unavailable","Unavailable"
"27124","161292","6.8","5,304","6 August 1999 (Denmark)","1999","98","None","Nicolas Winding Refn","Denmark","Danish","Unavailable","Unavailable"
"27131","164538","7.8","21,047","21 August 1998 (India)","1998","0","NotRated","Mani Ratnam","India","Hindi","Unavailable","Unavailable"
"27132","164699","5.2","325","September 1976 (USA)","(USA)","87","R","Ryuichi Takamori","USA","English","Unavailable","Unavailable"
"27134","164961","6.5","18,686","19 September 2001 (France)","2001","98","R","Pitof","France","French","FRF&nbsp;152,000,000","Unavailable"
"27135","165196","6.9","985","17 March 1999 (Belgium)","1999","0","PG","Paul Cox","Belgium","English","&euro;7,436,800","Unavailable"
"27136","165303","3","1,171","6 October 1998 (USA)","1998","100","PG-13","Bob Hoge","USA","English","Unavailable","Unavailable"
"27140","165662","4","3,774","27 January 2000 (Argentina)","2000","93","R","Turi Meyer","USA","English","Unavailable","Unavailable"
"27147","167752","5.7","3,900","10 August 2000 (Germany)","2000","90","R","Josh Klausner","USA","English","Unavailable","Unavailable"
"27152","168123","7","1,981","26 March 1999 (Finland)","1999","100","None","Perttu Leppä","Finland","Finnish","FIM&nbsp;5,234,794","Unavailable"
"27155","169590","7.8","6,506","4 October 1997 (USA)","1997","64","TV-PG","Toshihiko Masuda","USA","English","Unavailable","Unavailable"
"27156","169858","8.3","21,149","June 2002 (USA)","(USA)","90","NotRated","Hideaki Anno","Japan","Japanese","Unavailable","Unavailable"
"27158","170517","6.1","512","18 January 2002 (Finland)","2002","104","None","Jari Halonen","Finland","Finnish","Unavailable","Unavailable"
"27162","172543","7.1","2,794","30 August 2001 (Australia)","2001","107","NotRated","Richard Lowenstein","Australia","English","AUD&nbsp;3,900,000","Unavailable"
"27163","172684","7.8","36,165","16 October 1998 (India)","1998","177","None","Karan Johar","India","Hindi","Unavailable","Unavailable"
"27164","173771","6.7","604","21 June 1985 (USA)","1985","102","NotRated","Roy Frumkes","USA","English","Unavailable","Unavailable"
"27166","174330","6.4","3,523","3 February 1999 (France)","1999","105","R","Tonie Marshall","France","French","Unavailable","$416,464"
"27170","175526","5.1","10,280","25 August 2000 (UK)","2000","92","R","Geoffrey Wright","USA","English","$14,000,000","Unavailable"
"27171","175536","5.6","2,288","24 November 2000 (UK)","2000","97","R","Matthew Bright","USA","English","$2,000,000","Unavailable"
"27172","175790","7.4","2,825","5 April 2000 (USA)","2000","76","None","David Mallet","UK","English","Unavailable","Unavailable"
"27176","177262","8.3","2,139","1983 (USA)","Unavailable","0","None","Tony Silver","USA","English","Unavailable","Unavailable"
"27178","177858","7.8","17,400","24 August 2000 (Germany)","2000","99","None","Fatih Akin","Germany","German","DEM&nbsp;5,000,000","Unavailable"
"27180","178145","6.7","5,121","1999 (USA)","Unavailable","60","Unrated","Unavailable","Canada","English","$20,000,000","Unavailable"
"27186","181627","7.6","6,363","27 October 2000 (USA)","2000","74","None","Michel Ocelot","France","French","&euro;3,800,000","Unavailable"
"27189","181960","7.8","3,106","22 January 2000 (Japan)","2000","91","None","Takashi Koizumi","Japan","Japanese","$3,800,000","Unavailable"
"27192","183678","5.7","4,203","14 March 2000 (USA)","2000","0","R","Patrick Lussier","USA","English","Unavailable","Unavailable"
"27193","183869","6.4","42,187","6 October 2000 (USA)","2000","88","NotRated","Gérard Krawczyk","France","French","FRF&nbsp;70,000,000","$559,412"
"27197","185101","6.2","1,523","6 July 2000 (Netherlands)","2000","99","R","Ash Baron-Cohen","USA","English","Unavailable","$4,427"
"27198","185584","7.3","2,580","19 November 1997 (Russia)","1997","94","None","Aleksandr Rogozhkin","Russia","Russian","Unavailable","Unavailable"
"27204","189456","4.2","2,810","2 March 2000 (Australia)","2000","82","R","Kimble Rendall","Australia","English","Unavailable","Unavailable"
"27205","189630","6.8","1,581","10 June 1999 (Israel)","1999","110","None","Amos Gitai","Israel","Hebrew","Unavailable","$735,864"
"27212","191996","6.1","3,280","14 July 2000 (UK)","2000","102","R","Terry Winsor","UK","English","Unavailable","Unavailable"
"27213","192455","4.7","3,129","30 August 2000 (France)","2000","95","R","Alfonso Arau","USA","English","Unavailable","Unavailable"
"27215","193741","6","1,055","18 August 2000 (Finland)","2000","103","None","Markku Pölönen","Finland","Finnish","FIM&nbsp;7,500,000","Unavailable"
"27216","195855","7.7","893","1 September 1988 (Finland)","1988","56","None","Matti Ijäs","Finland","Finnish","Unavailable","Unavailable"
"27217","195909","7.5","2,748","20 March 1999 (USA)","1999","0","None","Grant Gee","UK","English","Unavailable","$51,282"
"27220","196267","4.3","12,998","13 March 2001 (USA)","2001","87","R","Roger Kumble","USA","English","Unavailable","Unavailable"
"27221","197213","7.1","753","12 June 1999 (Japan)","1999","112","Unrated","Shinobu Yaguchi","Japan","Japanese","Unavailable","$77,313"
"27223","197569","6.9","2,992","27 October 1999 (France)","1999","148","None","Bruno Dumont","France","French","Unavailable","$113,495"
"27232","200472","5.9","1,992","9 June 2000 (Poland)","2000","98","R","Stephen Metcalfe","USA","English","Unavailable","Unavailable"
"27234","201290","2.5","2,349","14 May 1999 (USA)","1999","88","R","Vince Offer","USA","English","$170,000","$856"
"27235","201394","5.2","1,281","November 2001 (USA)","(USA)","0","R","Richard Benjamin","USA","English","$6,000,000","Unavailable"
"27236","201517","7","1,224","26 February 2000 (Japan)","2000","0","None","Kiyoshi Kurosawa","Japan","Japanese","Unavailable","Unavailable"
"27238","202381","6.1","8,014","3 December 1999 (UK)","1999","89","R","Adrian Edmondson","UK","English","Unavailable","Unavailable"
"27239","202711","6.4","864","9 March 2000 (USA)","2000","0","R","Robert J. Siegel","USA","English","Unavailable","Unavailable"
"27246","206036","7.1","5,656","5 March 2000 (USA)","2000","96","R","Jane Anderson","USA","English","Unavailable","Unavailable"
"27249","206367","5","772","1 March 2001 (Australia)","2001","0","G","Terry L. Noss","USA","English","Unavailable","$152,525"
"27251","207275","8.4","14,840","27 February 2000 (USA)","2000","417","NotRated","Unavailable","UK","English","$44,000,000","Unavailable"
"27253","208185","6.4","6,370","28 February 2000 (USA)","2000","79","G","Douglas McCarthy","USA","English","Unavailable","Unavailable"
"27255","209463","7.6","5,868","24 November 1999 (France)","1999","118","None","Abbas Kiarostami","Iran","Persian","Unavailable","$213,253"
"27261","211387","6.9","5,065","15 March 2000 (France)","2000","82","NotRated","François Ozon","France","French","Unavailable","$86,132"
"27263","212132","7.6","1,830","8 August 2002 (Australia)","2002","90","None","Rolf de Heer","Australia","English","Unavailable","Unavailable"
"27266","212712","7.5","43,002","29 September 2004 (Hong Kong)","2004","129","R","Kar-Wai Wong","Hong Kong","Cantonese","$12,000,000","$261,481"
"27268","212830","5.3","4,764","13 February 2000 (Canada)","2000","99","R","George A. Romero","France","English","$5,000,000","Unavailable"
"27271","213682","6.9","6,213","18 December 1999 (Japan)","1999","100","Unrated","Nagisa Ôshima","Japan","Japanese","Unavailable","$47,234"
"27273","213905","7","839","17 June 1999 (Argentina)","1999","90","PG-13","Pablo Trapero","Argentina","Spanish","Unavailable","Unavailable"
"27274","214605","6.7","726","6 July 2005 (France)","2005","79","Unrated","Matthew Barney","USA","English","$1,700,000","Unavailable"
"27276","216165","7.4","4,511","23 September 1999 (Hong Kong)","1999","93","None","Johnnie To","Hong Kong","Cantonese","Unavailable","Unavailable"
"27277","216417","5.8","1,715","24 February 2000 (Australia)","2000","92","None","Aleksi Vellis","Australia","English","AUD&nbsp;5,000,000","Unavailable"
"27291","219887","6.5","260","15 October 1999 (Hong Kong)","1999","90","None","Clarence Yiu-leung Fok","Hong Kong","Cantonese","Unavailable","Unavailable"
"27292","221069","6.4","2,700","16 May 2001 (France)","2001","104","R","Michael Walker","Canada","English","Unavailable","Unavailable"
"27293","221581","4.3","446","31 October 2000 (USA)","2000","92","R","Peter Liapis","USA","English","Unavailable","Unavailable"
"27297","222293","6.9","1,598","13 July 2001 (UK)","2001","93","None","Robert Lepage","Canada","English","Unavailable","Unavailable"
"27298","222368","5.9","6,209","12 November 1999 (Spain)","1999","102","R","Jaume Balagueró","Spain","Spanish","&euro;900,000","Unavailable"
"27302","225535","8","2,431","19 November 1999 (Poland)","1999","106","None","Krzysztof Krauze","Poland","Polish","Unavailable","Unavailable"
"27304","226872","7.3","2,215","25 August 1972 (Japan)","1972","87","NotRated","Shun'ya Itô","Japan","Japanese","Unavailable","Unavailable"
"27305","226874","7.3","1,676","30 December 1972 (Japan)","1972","90","NotRated","Shun'ya Itô","Japan","Japanese","Unavailable","Unavailable"
"27306","230025","6.4","1,563","10 March 2001 (USA)","2001","83","PG-13","Jonathan Parker","USA","English","Unavailable","$141,367"
"27307","230575","5","576","Unavailable","Unavailable","96","R","James Riffel","USA","English","Unavailable","Unavailable"
"27309","231971","5.6","3,330","28 January 2000 (Finland)","2000","111","None","Aku Louhimies","Finland","Finnish","Unavailable","$16,239"
"27310","232632","6","1,806","14 September 2001 (UK)","2001","99","R","John Irvin","UK","English","Unavailable","Unavailable"
"27311","233298","7.8","17,784","7 March 2001 (Brazil)","2001","73","PG-13","Curt Geda","USA","English","Unavailable","Unavailable"
"27313","234041","6.7","1,057","16 May 2001 (France)","2001","124","None","Cédric Kahn","France","French","Unavailable","Unavailable"
"27315","234837","7.5","3,265","11 October 2000 (France)","2000","83","None","Ye Lou","Germany","Mandarin","Unavailable","$96,330"
"27316","235154","7.2","1,725","19 November 1999 (Thailand)","1999","0","R","Pen-Ek Ratanaruang","Thailand","Thai","Unavailable","Unavailable"
"27317","235198","7.2","57,928","3 March 2000 (Japan)","2000","115","R","Takashi Miike","Japan","Japanese","Unavailable","Unavailable"
"27320","235618","7.1","920","11 January 2001 (Germany)","2001","87","None","Ben Hopkins","UK","English","Unavailable","Unavailable"
"27321","236285","7.4","994","18 November 2000 (USA)","2000","120","PG-13","Joseph Sargent","USA","English","Unavailable","Unavailable"
"27322","236576","7.8","1,619","7 February 2002 (Germany)","2002","81","None","Rob Epstein","UK","French","Unavailable","$65,719"
"27326","238936","7.6","28,612","12 July 2002 (India)","2002","185","None","Sanjay Leela Bhansali","India","Hindi","INR&nbsp;500,000,000","Unavailable"
"27327","239641","4.5","4,099","17 July 2001 (USA)","2001","82","R","Jean de Segonzac","USA","English","$10,000,000","Unavailable"
"27328","239655","7.4","1,846","26 January 2001 (Norway)","2001","100","None","SABU","Japan","Japanese","Unavailable","Unavailable"
"27329","239894","7.6","5,838","12 March 2001 (USA)","2001","0","Unrated","Joe Berlinger","USA","English","Unavailable","Unavailable"
"27332","240793","6.3","2,081","31 October 2000 (USA)","2000","0","R","Joe Chappelle","USA","English","Unavailable","Unavailable"
"27334","240912","8","852","January 2000 (USA)","(USA)","80","None","Josh Aronson","UK","English","Unavailable","$113,512"
"27338","242527","6.2","40,050","20 April 2001 (UK)","2001","102","R","Nick Hamm","UK","English","&pound;4,158,370","Unavailable"
"27340","242888","6.6","7,237","31 January 2003 (Mexico)","2003","109","R","Guy Jenkin","USA","English","$12,000,000","Unavailable"
"27343","243554","6.5","2,412","22 January 2002 (USA)","2002","98","R","Scott Reynolds","Australia","English","NZD&nbsp;3,000,000","Unavailable"
"27344","243558","7.2","915","14 August 1999 (Japan)","1999","0","None","Kunihiko Ikuhara","Japan","English","JPY&nbsp;120,000,000","Unavailable"
"27345","243575","5.8","1,997","20 September 2002 (Greece)","2002","0","R","John McNaughton","Canada","English","Unavailable","Unavailable"
"27347","243931","6.2","5,966","15 November 2001 (Netherlands)","2001","93","R","Steve Rash","USA","English","Unavailable","Unavailable"
"27348","244092","6.9","1,091","23 June 2000 (Hong Kong)","2000","101","None","Johnnie To","Hong Kong","Cantonese","Unavailable","Unavailable"
"27350","244353","7","7,475","2001 (USA)","Unavailable","183","Unrated","Unavailable","Czech Republic","English","$20,000,000","Unavailable"
"27351","244870","6.2","5,995","11 February 2000 (Japan)","2000","0","None","Higuchinsky","Japan","Japanese","$1,000,000","Unavailable"
"27356","246593","7.2","755","25 August 2000 (Poland)","2000","73","Unrated","Jerzy Stuhr","Poland","Polish","Unavailable","Unavailable"
"27357","246692","6.8","7,719","12 July 2002 (Denmark)","2002","95","NotRated","Lasse Spang Olsen","Denmark","Danish","Unavailable","Unavailable"
"27359","246875","6.7","1,658","3 November 2000 (UK)","2000","99","None","Mark Herman","UK","English","Unavailable","Unavailable"
"27360","247645","6","710","25 July 2001 (France)","2001","99","R","Sergei Bodrov","France","English","$3,000,000","Unavailable"
"27362","248126","7.5","33,081","14 December 2001 (USA)","2001","210","None","Karan Johar","India","Hindi","INR&nbsp;350,000,000","Unavailable"
"27365","248928","6.9","764","14 September 2001 (Finland)","2001","104","None","Jarmo Lampela","Finland","Finnish","FIM&nbsp;5,000,000","Unavailable"
"27366","249241","8.3","9,383","1 February 2001 (Hungary)","2001","145","None","Béla Tarr","Hungary","Hungarian","FRF&nbsp;10,000,000","Unavailable"
"27368","250223","6.6","39,343","30 January 2002 (France)","2002","107","PG","Alain Chabat","France","French","FRF&nbsp;327,000,000","Unavailable"
"27369","250440","8.2","2,858","27 August 2000 (USA)","2000","75","TV-14","Karen Disher","USA","English","Unavailable","Unavailable"
"27370","250491","7","1,952","22 June 2001 (UK)","2001","91","None","Saul Metzstein","UK","English","Unavailable","Unavailable"
"27372","250798","7.3","4,027","4 November 2001 (USA)","2001","177","Unrated","Jon Avnet","USA","English","Unavailable","Unavailable"
"27373","250934","7.9","11,908","28 April 2001 (USA)","2001","129","TV-MA","Billy Crystal","USA","English","Unavailable","Unavailable"
"27376","251447","7.8","5,433","21 January 2001 (Germany)","2001","150","None","Roland Suso Richter","Germany","German","$7,100,000","$10,890"
"27378","251806","4.9","5,023","18 January 2002 (UK)","2002","94","R","Marcus Adams","UK","English","Unavailable","Unavailable"
"27382","253881","5.4","649","Unavailable","Unavailable","0","None","Andrés Useche","Colombia","Spanish","Unavailable","Unavailable"
"27391","257850","7.3","5,602","9 March 2002 (USA)","2002","97","TV-14","Moisés Kaufman","USA","English","Unavailable","Unavailable"
"27392","258100","6.4","4,844","January 2002 (USA)","(USA)","86","R","Troy Miller","USA","English","Unavailable","Unavailable"
"27395","260054","6.4","764","7 October 2000 (Japan)","2000","0","None","Gakuryû Ishii","Japan","Japanese","Unavailable","Unavailable"
"27396","260924","6.4","746","20 August 2002 (USA)","2002","0","R","J. Mills Goodloe","USA","English","Unavailable","Unavailable"
"27397","260991","7.9","19,975","9 September 2000 (South Korea)","2000","110","None","Chan-wook Park","South Korea","Korean","Unavailable","Unavailable"
"27402","264508","6.3","13,282","31 October 2001 (Spain)","2001","95","R","Stuart Gordon","Spain","English","&euro;4,200,000","Unavailable"
"27408","265651","6.7","15,052","7 February 2003 (Italy)","2003","110","R","Liliana Cavani","Italy","English","$30,000,000","Unavailable"
"27410","266425","7.8","13,678","19 May 2001 (USA)","2001","96","R","Frank Pierson","UK","English","Unavailable","Unavailable"
"27411","266555","6.2","1,548","27 May 2000 (Japan)","2000","101","None","Takashi Ishii","Japan","Japanese","Unavailable","Unavailable"
"27416","269389","6.9","11,258","22 December 2000 (Sweden)","2000","88","None","Josef Fares","Sweden","Swedish","Unavailable","Unavailable"
"27420","270688","5.3","1,114","26 October 2010 (USA)","2010","85","R","Lynn Hershman-Leeson","USA","English","Unavailable","$28,811"
"27423","271383","8.5","6,912","10 September 2000 (Brazil)","2000","104","None","Guel Arraes","Brazil","Portuguese","Unavailable","Unavailable"
"27426","271946","5.8","13,184","18 January 2001 (Hong Kong)","2001","108","PG-13","Teddy Chan","Hong Kong","Cantonese","HKD&nbsp;200,000,000","Unavailable"
"27431","273069","6.9","2,553","28 August 2002 (France)","2002","129","None","Nicole Garcia","France","French","Unavailable","Unavailable"
"27432","273108","7.5","3,419","13 March 2004 (Norway)","2004","0","R","Hans Petter Moland","Norway","Vietnamese","$6,000,000","$442,612"
"27434","273517","5.4","17,101","25 December 2004 (USA)","2004","88","PG-13","Jaume Balagueró","USA","English","$10,600,000","$22,160,085"
"27436","273822","6.5","1,571","4 May 2001 (USA)","2001","98","None","Harry Bromley Davenport","USA","American Sign Language","$3,000,000","Unavailable"
"27441","275230","6.7","10,440","17 August 2001 (USA)","2001","48","NotRated","Hiroyuki Kitakubo","Japan","English","Unavailable","Unavailable"
"27444","275764","6.6","878","30 September 2001 (UK)","2001","76","None","Danny Boyle","UK","English","Unavailable","Unavailable"
"27445","275947","5.2","7,366","11 August 2004 (France)","2004","97","R","Martyn Burke","USA","English","$17,000,000","Unavailable"
"27447","276515","6.9","772","23 May 2002 (Germany)","2002","90","None","Kate Davis","USA","English","Unavailable","Unavailable"
"27449","276820","7.2","1,013","1 November 2001 (Germany)","2001","93","None","Hannes Stöhr","Germany","German","Unavailable","Unavailable"
"27450","276830","5.2","9,451","11 February 2004 (France)","2004","124","R","Jan Kounen","France","English","&euro;36,100,000","Unavailable"
"27451","276935","7","1,861","7 March 2002 (Germany)","2002","55","None","Gakuryû Ishii","Japan","Japanese","Unavailable","Unavailable"
"27454","278597","6","1,430","17 October 2002 (Australia)","2002","97","R","Bill Bennett","Australia","English","Unavailable","Unavailable"
"27455","279112","7.2","3,498","15 December 2001 (Japan)","2001","105","NotRated","Shûsuke Kaneko","Japan","Japanese","$9,400,000","Unavailable"
"27456","280105","7.8","386","10 February 2001 (USA)","2001","40","None","George Butler","USA","English","Unavailable","Unavailable"
"27457","280462","5.8","1,145","31 December 2002 (USA)","2002","94","R","Micheal Bafaro","Canada","English","$1,000,000","Unavailable"
"27458","280605","6.3","2,894","18 July 2002 (Australia)","2002","110","R","David Caesar","Australia","English","AUD&nbsp;10,000,000","Unavailable"
"27459","280949","5.5","1,701","7 November 2003 (UK)","2003","0","R","Marc Munden","UK","English","Unavailable","Unavailable"
"27461","280969","5.6","10,496","4 October 2002 (UK)","2002","95","R","Marc Evans","UK","English","&pound;2,000,000","Unavailable"
"27467","282667","5.5","524","24 October 2003 (UK)","2003","0","R","Darryl Fong","USA","English","Unavailable","Unavailable"
"27468","283015","5.4","2,267","12 April 2002 (Spain)","2002","95","R","María Lidón","Spain","English","$4,000,000","Unavailable"
"27469","283283","7","3,366","31 October 2001 (France)","2001","119","R","Hsiao-Hsien Hou","Taiwan","Mandarin","Unavailable","$14,809"
"27472","283469","6.8","756","11 March 2002 (USA)","2002","87","None","Lawrence Blume","USA","English","Unavailable","$34,222"
"27473","283877","3.9","12,537","10 June 2002 (Czech Republic)","2002","88","R","Morgan J. Freeman","USA","English","$10,000,000","Unavailable"
"27474","284066","6.4","2,213","25 October 2002 (Taiwan)","2002","110","R","Kuo-Fu Chen","Taiwan","Mandarin","Unavailable","Unavailable"
"27475","284214","7.2","783","15 February 2002 (Canada)","2002","102","None","André Turpin","Canada","French","Unavailable","Unavailable"
"27477","284457","3.4","620","19 June 2002 (France)","2002","90","R","Giordano Gederlini","Spain","French","Unavailable","Unavailable"
"27478","284837","6.2","71,482","22 March 2002 (UK)","2002","85","R","Mark Mylod","France","English","&pound;5,000,000","Unavailable"
"27479","284851","5.5","545","2013 (USA)","Unavailable","115","R","Alberto Sciamma","UK","English","Unavailable","Unavailable"
"27480","285005","6.9","2,900","2 December 2000 (Japan)","2000","97","NotRated","Takashi Miike","Japan","Japanese","Unavailable","Unavailable"
"27482","285492","5.6","52,614","15 April 2003 (USA)","2003","94","R","Andrzej Sekula","Canada","English","Unavailable","Unavailable"
"27484","285727","6.2","628","21 December 2005 (France)","2005","0","R","Allan Mindel","USA","English","Unavailable","$17,350"
"27485","285906","6.4","1,117","27 October 2001 (Japan)","2001","112","None","Seijun Suzuki","Japan","Japanese","$1,500,000","Unavailable"
"27488","286152","6.4","4,258","23 May 2002 (Russia)","2002","101","R","Drew Daywalt","USA","English","$5,000,000","Unavailable"
"27491","286751","6.6","12,327","9 November 2005 (USA)","2005","118","R","Kiyoshi Kurosawa","Japan","Japanese","Unavailable","$49,046"
"27496","287425","6.1","1,647","9 May 2002 (USA)","2002","104","R","Keith Snyder","USA","English","$4,500,000","Unavailable"
"27497","287535","7.1","5,501","2 December 2001 (USA)","2001","92","TV-14","Russell Mulcahy","USA","English","Unavailable","Unavailable"
"27506","289229","7.2","3,067","14 November 2003 (USA)","2003","78","Unrated","György Pálfi","Hungary","Hungarian","$100,000","$48,153"
"27509","289889","6.2","3,652","29 April 2004 (Germany)","2004","96","PG-13","Marleen Gorris","USA","English","$15,000,000","Unavailable"
"27511","290160","6.7","350","18 August 2002 (USA)","2002","111","None","Joan Micklin Silver","Canada","English","Unavailable","Unavailable"
"27513","290661","7.1","5,135","9 November 2001 (Italy)","2001","121","R","Ulrich Seidl","Austria","German","Unavailable","Unavailable"
"27515","291032","7.3","3,867","9 October 2002 (France)","2002","110","None","Sijie Dai","France","Mandarin","Unavailable","$665,260"
"27518","292490","8.2","52,413","24 July 2001 (India)","2001","183","NotRated","Farhan Akhtar","India","Hindi","INR&nbsp;140,000,000","Unavailable"
"27523","293715","8.1","38,563","27 July 2001 (South Korea)","2001","137","NotRated","Jae-young Kwak","South Korea","Korean","Unavailable","Unavailable"
"27524","294594","5.7","6,889","15 May 2003 (Singapore)","2003","0","R","Brian Gilbert","UK","English","$18,000,000","Unavailable"
"27525","294918","6.4","548","13 October 2001 (USA)","2001","98","R","Agnieszka Holland","USA","English","Unavailable","Unavailable"
"27526","294939","4.9","1,680","24 October 2001 (Sweden)","2001","128","None","Colin Nutley","Sweden","Swedish","Unavailable","Unavailable"
"27528","295682","6.8","2,228","15 July 2005 (USA)","2005","0","R","Asif Kapadia","UK","Hindi","&pound;2,500,000","$48,160"
"27530","296696","6.4","2,726","28 September 2001 (South Korea)","2001","0","None","Jin-gyu Cho","South Korea","Korean","Unavailable","Unavailable"
"27537","298482","6.3","5,259","29 July 2004 (Hungary)","2004","90","R","Vincenzo Natali","Canada","English","Unavailable","Unavailable"
"27539","298504","6.7","4,275","12 June 2003 (Germany)","2003","94","PG-13","Nick Hurran","UK","English","$8,000,000","Unavailable"
"27544","299213","7.2","2,036","15 September 2001 (Japan)","2001","91","None","Shinobu Yaguchi","Japan","Japanese","Unavailable","Unavailable"
"27548","300902","4.2","2,776","29 September 2005 (Portugal)","2005","96","R","David De Bartolome","Canada","English","$8,000,000","Unavailable"
"27549","301167","5.9","1,928","12 January 2002 (Japan)","2002","89","NotRated","Takashi Miike","Japan","Japanese","Unavailable","Unavailable"
"27550","301235","6.8","1,453","10 March 2002 (USA)","2002","85","NotRated","George Ratliff","USA","English","Unavailable","Unavailable"
"27555","302585","7.1","3,574","21 May 2004 (UK)","2004","76","R","Michael Dowse","Canada","English","CAD&nbsp;350,000","Unavailable"
"27563","304262","7.2","6,834","23 February 2002 (Japan)","2002","113","R","Takashi Miike","Japan","Japanese","$1,500,000","Unavailable"
"27564","304678","5.7","2,388","5 June 2002 (France)","2002","92","R","Catherine Breillat","France","French","Unavailable","$40,274"
"27571","305999","7.1","2,570","28 August 2003 (Australia)","2003","0","None","Tony McNamara","Australia","English","Unavailable","Unavailable"
"27573","306097","6.5","1,244","9 September 2004 (Germany)","2004","0","Unrated","Matthias X. Oberg","Netherlands","English","Unavailable","Unavailable"
"27576","306432","6.3","1,441","11 January 2002 (Spain)","2002","96","None","Daniela Féjerman","Spain","Spanish","Unavailable","$81,883"
"27584","308152","6.7","20,680","26 September 2003 (South Korea)","2003","85","R","Jean-Baptiste Andrea","France","English","$900,000","Unavailable"
"27587","308772","7","2,293","2 May 2003 (UK)","2003","96","R","Gillies MacKinnon","UK","English","Unavailable","Unavailable"
