mLensID,imdbID,ratingAvg,ratingNum,releaseDate,releaseYear,durationMin,mpaaRating,director,country,language,budget,gross
"56885","427309","7.6","49,342","25 December 2007 (USA)","2007","126","PG-13","Denzel Washington","USA","English","$15,000,000","$30,226,144"
"56888","461804","6.6","706","3 August 2006 (Netherlands)","2006","0","NotRated","Hao Ning","China","Mongolian","Unavailable","$71,223"
"56908","490579","6.8","6,297","10 October 2008 (Mexico)","2008","95","R","Justin Theroux","USA","English","Unavailable","$91,169"
"56915","760329","6.5","32,943","25 December 2007 (USA)","2007","112","PG","Jay Russell","New Zealand","English","$40,000,000","$40,412,817"
"56921","991178","7.7","17,009","24 November 2007 (USA)","2007","88","NotRated","Félix Enríquez Alcalá","USA","English","Unavailable","Unavailable"
"56931","220644","7.5","3,919","19 November 1999 (Hong Kong)","1999","0","None","Johnnie To","Hong Kong","Cantonese","Unavailable","Unavailable"
"56941","431308","7.1","176,048","21 December 2007 (USA)","2007","126","PG-13","Richard LaGravenese","USA","English","$30,000,000","$53,680,848"
"56945","841032","4.3","2,548","12 December 2007 (USA)","2007","0","PG","Lance Rivera","USA","English","$20,000,000","$5,809,663"
"56949","988595","6.1","129,983","18 January 2008 (USA)","2008","111","PG-13","Anne Fletcher","USA","English","$30,000,000","$76,806,312"
"56956","69226","5.6","297","21 June 1973 (France)","1973","0","R","James Ivory","USA","English","$300,000","Unavailable"
"56959","47200","6.4","918","19 May 1954 (USA)","1954","72","Unrated","John Brahm","USA","English","Unavailable","Unavailable"
"56995","893356","7.8","3,036","3 July 2007 (China)","2007","90","R","Bill Guttentag","USA","Japanese","Unavailable","$160,140"
"57017","58500","7.4","1,438","9 November 1964 (USA)","1964","110","None","Jack Clayton","UK","English","Unavailable","Unavailable"
"57023","115950","7","1,066","April 1998 (USA)","(USA)","93","None","Isabel Coixet","Spain","English","Unavailable","Unavailable"
"57027","339489","7.1","1,901","30 April 2003 (Spain)","2003","87","None","Laura Mañá","Spain","Spanish","&euro;1,900,000","Unavailable"
"57038","241663","7.7","1,274","29 October 2001 (Brazil)","2001","163","None","Luiz Fernando Carvalho","Brazil","Portuguese","Unavailable","Unavailable"
"57041","58548","2.5","9,127","14 November 1964 (USA)","1964","81","NotRated","Nicholas Webster","USA","English","$200,000","Unavailable"
"57044","439547","6.9","3,077","19 August 2005 (Brazil)","2005","132","None","Breno Silveira","Brazil","Portuguese","BRL&nbsp;5,900,000","Unavailable"
"57069","51720","8","2,531","June 1977 (USA)","(USA)","118","None","Yasujirô Ozu","Japan","Japanese","Unavailable","Unavailable"
"57147","795493","6.7","45,349","18 January 2008 (USA)","2008","108","PG-13","Woody Allen","USA","English","&pound;13,000,000","$971,561"
"57171","463850","4.4","2,064","21 May 2006 (USA)","2006","169","None","Unavailable","USA","English","Unavailable","Unavailable"
"57179","424287","6.2","1,814","29 April 2005 (USA)","2005","88","R","George Bamber","USA","English","Unavailable","$152,810"
"57183","986264","8.5","99,815","26 December 2008 (India)","2008","165","PG","Aamir Khan","India","Hindi","Unavailable","$1,204,660"
"57209","58275","7.7","2,004","25 November 1967 (USA)","1967","0","None","Oldrich Lipský","Czechoslovakia","Czech","Unavailable","Unavailable"
"57223","372873","3.6","21,845","14 September 2007 (USA)","2007","107","PG-13","Hyung-rae Shim","South Korea","English","$35,000,000","$10,956,379"
"57236","462392","4.8","778","13 March 2006 (USA)","2006","0","None","Joe Swanberg","USA","English","$3,000","Unavailable"
"57243","1032856","7.6","11,149","21 March 2008 (USA)","2008","87","PG-13","Eran Kolirin","Israel","Hebrew","Unavailable","$3,053,823"
"57269","492463","6.3","474","27 June 2007 (USA)","2007","83","None","So Yong Kim","USA","Korean","$60,000","$22,829"
"57274","1038988","7.5","137,528","23 November 2007 (Spain)","2007","78","R","Jaume Balagueró","Spain","Spanish","&euro;1,500,000","Unavailable"
"57276","259822","5.7","7,462","30 November 2006 (Greece)","2006","101","R","Gary Lennon","USA","English","$5,000,000","Unavailable"
"57282","65398","6.7","1,978","10 September 1970 (UK)","1970","99","GP","Robert Fuest","UK","English","Unavailable","Unavailable"
"57291","423382","6.1","2,704","16 September 2005 (Sweden)","2005","94","None","Ulf Malmros","Sweden","Swedish","Unavailable","Unavailable"
"57326","460780","3.8","39,354","11 January 2008 (USA)","2008","127","PG-13","Uwe Boll","Germany","English","$60,000,000","$4,535,117"
"57353","780516","6.8","20,093","28 March 2008 (USA)","2008","108","PG-13","Michael Radford","UK","English","$20,000,000","$1,198,612"
"57357","356453","7.2","782","26 May 2005 (Argentina)","2005","83","Unrated","Jorge Gaggero","Argentina","Spanish","$800,000","Unavailable"
"57359","456041","7.5","2,270","5 May 2006 (Italy)","2006","108","None","Kim Rossi Stuart","Italy","Italian","Unavailable","Unavailable"
"57368","1060277","7","311,621","18 January 2008 (USA)","2008","85","PG-13","Matt Reeves","USA","English","$25,000,000","$80,034,302"
"57370","951216","5.8","17,332","18 January 2008 (USA)","2008","104","PG-13","Callie Khouri","USA","English","$22,000,000","$20,668,843"
"57378","345461","4.8","3,616","25 April 2006 (USA)","2006","96","R","Po-Chih Leong","USA","English","$15,000,000","Unavailable"
"57393","399095","7.4","15,228","18 October 2007 (Germany)","2007","120","R","Marco Kreuzpaintner","Germany","English","$12,000,000","$214,202"
"57401","896798","6.1","33,476","18 January 2008 (Finland)","2008","88","R","Renny Harlin","USA","English","$25,000,000","Unavailable"
"57418","63483","7.5","2,362","26 August 1968 (USA)","1968","101","R","Paul Newman","USA","English","$700,000","Unavailable"
"57421","422401","5.7","24,117","2 April 2010 (Italy)","2010","84","R","Adam Green","USA","English","$1,500,000","Unavailable"
"57426","887719","3.9","5,102","10 January 2008 (Russia)","2008","93","PG-13","Scott Marshall","USA","English","$10,000,000","$5,561"
"57430","76910","6.1","669","28 April 1978 (West Germany)","1978","106","R","Alan Rudolph","USA","English","Unavailable","Unavailable"
"57432","857295","5.3","5,144","23 May 2008 (UK)","2008","100","R","Tony Giglio","USA","English","$2,600,000","Unavailable"
"57439","480001","6.8","530","10 November 2006 (USA)","2006","0","R","Aaron J. Wiederspahn","USA","English","$1,000,000","$23,054"
"57453","848542","7.4","2,437","9 January 2009 (Brazil)","2009","0","None","Diane Crespo","USA","English","$120,000","$16,506"
"57464","760311","6.9","20,706","7 December 2007 (UK)","2007","95","None","Frank A. Cappello","USA","English","Unavailable","Unavailable"
"57468","25948","6.5","870","27 April 1934 (USA)","1934","115","None","Jack Conway","USA","English","$1,017,400","$1,109,000"
"57473","31851","5.7","1,356","2 December 1939 (USA)","1939","62","Approved","Vincent Sherman","USA","English","Unavailable","Unavailable"
"57476","65542","6.9","3,178","12 June 1970 (USA)","1970","103","GP","Gene Kelly","USA","English","Unavailable","Unavailable"
"57478","19074","7.7","1,433","14 April 1928 (USA)","1928","73","Passed","Herbert Brenon","USA","Unavailable","$293,000","Unavailable"
"57480","15016","7.3","1,465","4 October 1925 (USA)","1925","150","Passed","John Ford","USA","English","Unavailable","Unavailable"
"57482","11358","6.6","246","21 November 1920 (USA)","1920","0","None","John Ford","USA","English","Unavailable","Unavailable"
"57484","17463","7.6","716","28 August 1926 (USA)","1926","92","Unrated","John Ford","USA","English","Unavailable","Unavailable"
"57499","99753","7.1","767","8 February 1991 (USA)","1991","104","PG-13","Haruki Kadokawa","Japan","English","$42,000,000","$307,775"
"57502","385586","7.8","3,382","9 September 2003 (USA)","2003","0","None","Tatsuo Satô","Japan","Japanese","Unavailable","Unavailable"
"57504","808506","7.8","40,356","15 July 2006 (Japan)","2006","98","NotRated","Mamoru Hosoda","Japan","Japanese","Unavailable","Unavailable"
"57509","837803","5","3,864","30 November 2007 (USA)","2007","81","R","Miles Brandman","USA","English","Unavailable","Unavailable"
"57513","70913","5.8","2,725","3 October 1973 (USA)","1973","114","R","Roman Polanski","Italy","English","Unavailable","Unavailable"
"57520","479968","3.9","27,477","4 January 2008 (USA)","2008","87","PG-13","Eric Valette","Japan","English","$27,000,000","$26,876,529"
"57522","486578","4.3","8,035","11 January 2008 (USA)","2008","0","PG-13","David E. Talbert","USA","English","Unavailable","$37,931,869"
"57526","880578","6.2","42,117","25 January 2008 (USA)","2008","101","R","Gregory Hoblit","USA","English","$35,000,000","$28,687,835"
"57528","462499","7.1","186,002","25 January 2008 (USA)","2008","92","R","Sylvester Stallone","USA","English","$50,000,000","$42,724,402"
"57530","770810","3.3","4,651","25 January 2008 (USA)","2008","0","PG-13","Ian Iqbal Rashid","Canada","English","Unavailable","$7,070,459"
"57532","1073498","2.7","91,195","25 January 2008 (USA)","2008","86","PG-13","Jason Friedberg","USA","English","$30,000,000","$38,232,624"
"57534","406759","5.4","45,499","1 February 2008 (USA)","2008","98","PG-13","David Moreau","USA","English","$12,000,000","$31,397,498"
"57536","489282","5.3","19,091","1 February 2008 (USA)","2008","0","R","Fred Wolf","USA","English","$20,000,000","$6,563,357"
"57538","785007","5.2","21,717","1 February 2008 (USA)","2008","95","PG-13","Jeff Lowell","USA","English","$10,000,000","$7,563,670"
"57543","440846","7.9","3,049","23 September 2004 (Poland)","2004","6","None","Tomek Baginski","Poland","None","$100,000","Unavailable"
"57550","73152","8","3,533","January 1977 (USA)","(USA)","175","NotRated","Wim Wenders","West Germany","German","DEM&nbsp;680,000","Unavailable"
"57637","780607","6.1","18,652","4 July 2008 (Italy)","2008","103","R","David Bruckner","USA","English","$50,000","$597,420"
"57640","411477","7","215,619","11 July 2008 (USA)","2008","120","PG-13","Guillermo del Toro","USA","English","$85,000,000","$75,754,670"
"57648","50456","7.4","944","21 December 1956 (France)","1956","80","None","Robert Day","UK","English","Unavailable","Unavailable"
"57655","480251","6.5","1,979","9 May 2008 (Mexico)","2008","104","R","Robert Cary","USA","English","$3,500,000","$220,234"
"57669","780536","8","320,384","29 February 2008 (USA)","2008","107","R","Martin McDonagh","UK","English","$15,000,000","$7,757,130"
"57690","63599","7.1","2,664","14 November 1968 (USA)","1968","162","G","Michael Anderson","USA","English","Unavailable","Unavailable"
"57692","58203","7.1","3,240","5 February 1964 (France)","1964","112","None","Philippe de Broca","France","French","Unavailable","$35,144"
"57695","106579","7.2","4,359","21 April 1995 (USA)","1995","79","Unrated","Lodge Kerrigan","USA","English","$68,000","Unavailable"
"57706","86650","7.4","3,791","16 November 1983 (France)","1983","95","R","Maurice Pialat","France","French","Unavailable","Unavailable"
"57709","35440","6.9","447","16 September 1944 (USA)","1944","112","Unrated","Roy Boulting","UK","English","Unavailable","Unavailable"
"57754","814666","6.8","1,091","18 October 2006 (France)","2006","115","None","Abderrahmane Sissako","Mali","French","&euro;2,000,000","$112,351"
"57772","70904","7.9","3,798","14 October 1973 (West Germany)","1973","205","NotRated","Rainer Werner Fassbinder","West Germany","German","DEM&nbsp;950,000","Unavailable"
"57774","322298","6.7","956","28 August 2003 (Argentina)","2003","0","None","Damián Szifron","Argentina","Spanish","Unavailable","Unavailable"
"57776","318590","7","2,374","11 June 2004 (Brazil)","2004","98","None","Walter Carvalho","Brazil","Portuguese","Unavailable","Unavailable"
"57778","870112","8","1,241","10 June 2006 (USA)","2006","0","None","William Gazecki","USA","English","$250,000","Unavailable"
"57792","825236","7.2","10,145","9 August 2007 (Lebanon)","2007","95","PG","Nadine Labaki","France","Arabic","&euro;1,300,000","$1,060,591"
"57805","816616","6.5","1,168","14 March 2008 (USA)","2008","104","R","Clement Virgo","Canada","English","Unavailable","Unavailable"
"57811","970184","7.3","372","9 February 2007 (USA)","2007","0","None","Richard Robbins","USA","English","$1,200,000","Unavailable"
"57843","901507","6.9","16,717","1 December 2008 (USA)","2008","119","R","Julian Gilbey","UK","English","$4,000,000","Unavailable"
"57845","800099","7.7","3,220","18 May 2007 (Ireland)","2007","123","Unrated","Julien Temple","Ireland","English","Unavailable","$248,182"
"57848","780492","6.7","890","12 December 2008 (Canada)","2008","101","PG-13","Joseph Greco","USA","English","$1,500,000","$32,525"
"57854","25004","7.6","1,837","7 September 1934 (USA)","1934","113","Unrated","Rowland V. Lee","USA","English","Unavailable","Unavailable"
"57865","484877","5.7","13,164","1 June 2007 (UK)","2007","90","R","Michael Ian Black","USA","English","Unavailable","Unavailable"
"57868","28141","7.4","1,586","28 February 1936 (USA)","1936","96","Approved","John Ford","USA","English","Unavailable","Unavailable"
"57873","99817","6","7,893","28 September 1990 (USA)","1990","91","R","Craig R. Baxley","USA","English","$7,000,000","$4,348,368"
"57910","780622","5.4","35,575","3 April 2008 (Singapore)","2008","94","R","Mitchell Lichtenstein","USA","English","Unavailable","$347,578"
"57938","94918","5","340","31 March 1989 (USA)","1989","92","R","Luis Llosa","USA","English","Unavailable","Unavailable"
"57940","83296","5.5","2,642","28 May 1982 (USA)","1982","105","R","Jean-Claude Lord","Canada","English","CAD&nbsp;5,500,000","$12,111,208"
"57942","497876","6.8","1,691","26 August 2006 (Japan)","2006","85","Unrated","Takashi Miike","Japan","Japanese","$10,000,000","Unavailable"
"57946","468820","7.2","3,278","23 September 2006 (Japan)","2006","159","None","Sion Sono","Japan","Japanese","Unavailable","Unavailable"
"57949","494652","5.3","11,178","8 February 2008 (USA)","2008","0","PG-13","Malcolm D. Lee","USA","English","$35,000,000","$42,168,445"
"57951","770752","5.7","62,175","8 February 2008 (USA)","2008","112","PG-13","Andy Tennant","USA","English","$70,000,000","$70,224,196"
"57960","33677","7.3","2,596","12 April 1941 (USA)","1941","108","Approved","Edmund Goulding","USA","English","Unavailable","Unavailable"
"57964","780486","6","2,005","19 February 2008 (Canada)","2008","0","R","Marshall Lewy","Canada","English","$950,000","Unavailable"
"57970","892375","8.4","2,695","22 February 2008 (USA)","2008","85","G","Catherine Owens","USA","English","Unavailable","$10,353,690"
"57972","460766","7.9","2,415","15 December 2006 (UK)","2006","92","PG","Louise Osmond","UK","English","Unavailable","$270,452"
"57980","945356","7.1","2,887","3 November 2006 (Norway)","2006","79","None","Bård Breien","Norway","Norwegian","Unavailable","Unavailable"
"57991","34891","7.3","3,985","23 December 1942 (USA)","1942","0","NotRated","Noël Coward","UK","English","&pound;240,000","Unavailable"
"57996","436607","6.8","1,237","24 January 2005 (USA)","2005","75","None","Michael Kang","USA","Cantonese","Unavailable","$47,111"
"58003","61042","8","2,180","12 August 1968 (USA)","1968","112","None","Henning Carlsen","Denmark","Danish","Unavailable","Unavailable"
"58007","78259","6.8","2,485","16 June 1978 (UK)","1978","86","R","Jerzy Skolimowski","UK","English","&pound;5,000,000","Unavailable"
"58025","489099","6.1","251,194","14 February 2008 (USA)","2008","88","PG-13","Doug Liman","USA","English","$85,000,000","$80,170,146"
"58029","807054","7","4,886","29 February 2008 (USA)","2008","96","None","Ken Loach","UK","English","$6,000,000","Unavailable"
"58033","937347","5.7","1,837","23 July 2008 (Japan)","2008","93","R","Joe Otting","USA","English","$2,500,000","Unavailable"
"58047","832266","7.2","132,482","14 February 2008 (USA)","2008","112","PG-13","Adam Brooks","Germany","English","Unavailable","$31,973,840"
"58059","48198","7.4","3,002","25 January 1967 (USA)","1967","103","None","Akira Kurosawa","Japan","Japanese","Unavailable","Unavailable"
"58061","18909","7.1","463","13 February 1928 (USA)","1928","100","Passed","John Ford","USA","English","Unavailable","Unavailable"
"58078","485851","6.9","31,834","17 October 2008 (Mexico)","2008","95","R","Jieho Lee","USA","English","$10,000,000","$19,487"
"58081","18972","6.6","312","13 May 1928 (USA)","1928","80","Passed","John Ford","USA","Unavailable","Unavailable","Unavailable"
"58084","872224","7.2","1,767","21 June 2007 (USA)","2007","0","None","Malik Bader","USA","English","Unavailable","Unavailable"
"58094","395421","7.7","469","2 June 2004 (France)","2004","0","None","Raymond Depardon","France","French","Unavailable","Unavailable"
"58103","443274","6.6","130,725","22 February 2008 (USA)","2008","90","PG-13","Pete Travis","USA","English","$40,000,000","$72,266,306"
"58105","416236","6.6","72,359","14 February 2008 (USA)","2008","96","PG","Mark Waters","USA","English","$90,000,000","$71,148,699"
"58107","1023481","6.2","70,286","14 February 2008 (USA)","2008","98","PG-13","Jon M. Chu","USA","English","$17,500,000","$58,006,147"
"58111","449994","7.6","22,244","15 February 2008 (USA)","2008","213","None","Ashutosh Gowariker","India","Hindi","INR&nbsp;400,000,000","$3,440,718"
"58120","20702","5.5","246","6 June 1930 (USA)","1930","82","Passed","Andrew Bennison","USA","English","Unavailable","Unavailable"
"58123","282599","7.7","6,670","9 September 2000 (South Korea)","2000","0","None","Hyun-seung Lee","South Korea","Korean","$2,500,000","Unavailable"
"58130","21508","6.1","799","12 October 1930 (USA)","1930","92","Passed","John Ford","USA","English","Unavailable","Unavailable"
"58136","826547","6.7","1,005","30 March 2007 (USA)","2007","106","R","Craig Zobel","USA","English","Unavailable","$21,594"
"58146","1001562","3.2","5,537","22 February 2008 (USA)","2008","0","PG-13","Charles Robert Carner","USA","English","$7,500,000","$4,131,640"
"58154","467200","6.7","87,737","29 February 2008 (USA)","2008","115","PG-13","Justin Chadwick","UK","English","$35,000,000","$26,814,957"
"58156","839980","5.8","69,022","29 February 2008 (USA)","2008","91","R","Kent Alterman","USA","English","$55,000,000","$33,472,850"
"58162","425413","6.6","59,898","28 March 2008 (USA)","2008","100","PG-13","David Schwimmer","UK","English","Unavailable","$5,998,971"
"58174","424430","7.3","2,333","8 May 2004 (Japan)","2004","138","None","Isao Yukisada","Japan","Japanese","Unavailable","Unavailable"
"58180","22353","5.9","214","29 March 1931 (USA)","1931","90","Approved","John Ford","USA","English","Unavailable","Unavailable"
"58185","1097256","8","1,126","3 April 2008 (USA)","2008","58","None","Weijun Chen","China","Mandarin","Unavailable","Unavailable"
"58191","854678","7.6","11,653","23 January 2009 (Brazil)","2009","106","R","Alex Gibney","USA","English","$1,000,000","$274,661"
"58207","839938","7.2","2,870","12 October 2006 (New Zealand)","2006","103","None","Robert Sarkies","New Zealand","English","Unavailable","$728"
"58223","427582","7.3","8,450","23 September 2005 (Spain)","2005","115","None","Marcelo Piñeyro","Argentina","Spanish","$3,000,000","$5,757"
"58228","76913","6.4","1,111","1 February 1979 (Denmark)","1979","94","R","Michael Schultz","USA","English","$3,200,000","Unavailable"
"58246","772168","6.8","8,422","10 January 2008 (Israel)","2008","85","PG-13","Jim Strouse","USA","English","$2,000,000","$50,080"
"58250","457090","4.1","3,877","12 October 2005 (Argentina)","2005","95","R","Marcus Adams","USA","English","Unavailable","Unavailable"
"58269","239441","6.7","220","9 November 2000 (Germany)","2000","102","None","Miguel Alexandre","Germany","German","Unavailable","Unavailable"
"58274","34936","6.8","1,630","December 1942 (USA)","(USA)","100","NotRated","George Cukor","USA","English","Unavailable","Unavailable"
"58282","40317","6.1","1,097","2 July 1948 (USA)","1948","106","None","Billy Wilder","USA","English","$4,070,248","Unavailable"
"58287","463027","4.8","2,626","26 April 2007 (USA)","2007","104","R","Talia Lugacy","USA","English","Unavailable","$13,361"
"58291","997047","4.2","13,599","7 March 2008 (USA)","2008","83","G","Roger Kumble","USA","English","Unavailable","$45,588,608"
"58293","443649","5.1","112,221","7 March 2008 (USA)","2008","109","PG-13","Roland Emmerich","USA","English","$105,000,000","$94,770,548"
"58295","200465","7.3","156,318","7 March 2008 (USA)","2008","111","R","Roger Donaldson","UK","English","$20,000,000","$30,028,592"
"58297","483607","6","64,259","14 March 2008 (USA)","2008","113","R","Neil Marshall","UK","English","$30,000,000","$10,955,425"
"58299","451079","6.9","110,533","14 March 2008 (USA)","2008","86","G","Jimmy Hayward","USA","English","$85,000,000","$154,529,187"
"58301","808279","6.5","73,142","4 April 2008 (UK)","2008","111","R","Michael Haneke","USA","English","$15,000,000","$1,294,640"
"58303","813547","7.6","37,808","18 April 2008 (USA)","2008","98","R","Stefan Ruzowitzky","Austria","German","&euro;4,200,000","$5,484,715"
"58306","416044","7.3","38,752","4 July 2008 (USA)","2008","126","R","Sergei Bodrov","Russia","Mongolian","$20,000,000","$5,701,643"
"58309","912599","7.9","1,058","1 November 2008 (Japan)","2008","105","PG-13","Sean Fine","USA","Acholi","Unavailable","$111,469"
"58315","811138","3.8","44,367","20 June 2008 (USA)","2008","87","PG-13","Marco Schnabel","UK","English","$62,000,000","$32,178,777"
"58324","475998","5.7","2,111","11 January 2008 (USA)","2008","0","G","Mike Nawrocki","USA","English","$15,000,000","$12,701,880"
"58332","848557","5.7","41,682","22 February 2008 (USA)","2008","95","R","George A. Romero","USA","English","$2,000,000","$952,620"
"58334","466816","7","11,220","31 August 2007 (UK)","2007","95","R","David Mackenzie","UK","English","&pound;3,800,000","$59,255"
"58347","472160","6.8","52,504","29 February 2008 (USA)","2008","104","PG","Mark Palansky","UK","English","$15,000,000","$10,011,274"
"58351","870090","7.3","13,606","31 August 2007 (Brazil)","2007","106","R","Paulo Morelli","Brazil","Portuguese","Unavailable","$307,076"
"58365","905979","7.4","1,103","18 January 2007 (USA)","2007","110","R","Brett Morgen","USA","English","Unavailable","$176,545"
"58367","462023","6.7","3,784","31 May 2007 (Australia)","2007","104","R","Richard Roxburgh","Australia","English","Unavailable","$2,791"
"58373","40974","6.6","882","15 May 1948 (USA)","1948","0","Approved","Peter Godfrey","USA","English","Unavailable","Unavailable"
"58376","1166827","8.2","43,486","1 June 2007 (USA)","2007","118","NotRated","Peter Joseph","USA","English","$20,000","Unavailable"
"58379","386820","7.1","7,544","2 April 2004 (Denmark)","2004","77","NotRated","Kresten Vestbjerg Andersen","Denmark","Danish","Unavailable","$10,579"
"58381","807721","7.1","2,233","28 June 2007 (Israel)","2007","78","Unrated","Shira Geffen","Israel","Hebrew","$1,800,000","$340,906"
"58404","902272","7","13,994","26 February 2008 (USA)","2008","75","PG-13","Dave Bullock","USA","English","$3,500,000","Unavailable"
"58409","398237","6.1","1,529","19 December 2007 (USA)","2007","87","None","Áron Gauder","Hungary","Hungarian","HUF&nbsp;78,000,000","Unavailable"
"58411","496319","6.2","2,449","23 March 2007 (Italy)","2007","117","R","Ethan Hawke","USA","English","Unavailable","$30,629"
"58418","455805","6","8,724","9 May 2008 (USA)","2008","100","R","Helen Hunt","USA","English","$3,500,000","$3,735,303"
"58422","56049","8.3","3,584","10 September 1962 (USA)","1962","96","NotRated","Kaneto Shindô","Japan","None","Unavailable","Unavailable"
"58425","1094594","8.6","7,125","5 October 2007 (Iceland)","2007","0","None","Dean DeBlois","Iceland","English","Unavailable","Unavailable"
"58432","486674","5.7","24,204","31 October 2008 (USA)","2008","104","R","Barry Levinson","USA","English","$25,000,000","$1,089,365"
"58434","420740","6","4,076","26 December 2005 (Iceland)","2005","90","R","Baltasar Kormákur","Iceland","English","$12,000,000","Unavailable"
"58437","95903","5.7","859","October 1988 (USA)","(USA)","87","R","Ron Nyswaner","USA","English","Unavailable","Unavailable"
"58439","64253","6.5","3,233","9 January 1970 (Canada)","1970","101","M","Michael Ritchie","USA","English","$1,600,000","Unavailable"
"58452","918557","6.1","1,276","19 August 2007 (USA)","2007","0","PG","Michael Landon Jr.","USA","English","$2,349,352","Unavailable"
"58485","107953","5.9","10,735","25 February 1994 (Brazil)","1994","97","R","Brian Yuzna","USA","English","$2,000,000","Unavailable"
"58490","970468","7.1","22,899","7 March 2008 (USA)","2008","92","PG-13","Bharat Nalluri","UK","English","Unavailable","$12,294,036"
"58492","453548","6.9","11,164","11 September 2008 (Greece)","2008","107","R","David Gordon Green","USA","English","Unavailable","$402,820"
"58494","804505","6.3","8,208","28 March 2008 (USA)","2008","91","PG-13","Ira Sachs","USA","English","$12,000,000","$1,506,998"
"58509","34241","7.3","1,049","29 August 1941 (USA)","1941","86","Passed","H. Bruce Humberstone","USA","English","Unavailable","Unavailable"
"58520","89537","6.7","2,893","19 June 1987 (West Germany)","1987","78","NotRated","Gus Van Sant","USA","English","$25,000","Unavailable"
"58530","389235","6.9","611","8 March 2006 (France)","2006","86","R","Lori Silverbush","USA","English","Unavailable","Unavailable"
"58534","419766","5.9","1,035","13 September 2005 (USA)","2005","94","Unrated","Lionel Baier","Switzerland","French","CHF&nbsp;500,000","$149,651"
"58554","988108","8","11,949","16 March 2007 (Estonia)","2007","99","None","Ilmar Raag","Estonia","Estonian","Unavailable","Unavailable"
"58559","468569","9","1,775,471","18 July 2008 (USA)","2008","152","PG-13","Christopher Nolan","USA","English","$185,000,000","$533,316,061"
"58564","23955","6.6","400","22 September 1933 (USA)","1933","77","Passed","John Ford","USA","English","Unavailable","Unavailable"
"58576","60647","6.5","2,783","27 September 1967 (USA)","1967","90","R","Jean-Luc Godard","France","French","$50,000","$81,105"
"58578","89904","7.2","1,028","12 September 1986 (USA)","1986","0","PG","Michael Hoffman","UK","English","Unavailable","Unavailable"
"58595","914382","6.5","1,285","12 March 2007 (USA)","2007","78","Unrated","Aaron Katz","USA","English","$2,500","$15,425"
"58598","86102","7.3","1,353","13 April 1984 (USA)","1984","0","PG","Simon Wincer","Australia","English","Unavailable","Unavailable"
"58610","468442","7.4","721","18 October 2006 (USA)","2006","0","Unrated","Doug Block","Germany","English","Unavailable","$84,689"
"58617","443450","3.9","3,103","27 December 2005 (USA)","2005","96","R","Alexander Gruszynski","USA","English","$15,000,000","Unavailable"
"58622","814130","7.3","5,553","26 April 2007 (USA)","2007","0","R","Charles Herman-Wurmfeld","USA","English","$850,000","$442,638"
"58627","1023111","6.6","83,450","14 March 2008 (USA)","2008","110","PG-13","Jeff Wadlow","USA","English","$20,000,000","$24,848,292"
"58632","1032854","7.2","1,323","6 June 2007 (France)","2007","0","Unrated","Barbet Schroeder","France","French","Unavailable","$46,813"
"58641","1002540","7.4","78","28 April 2007 (USA)","2007","78","None","Ido Haar","Israel","Hebrew","Unavailable","Unavailable"
"58649","18192","7.5","5,614","17 February 1929 (USA)","1929","222","None","Abel Gance","France","Unavailable","Unavailable","Unavailable"
"58652","940709","6.5","11,882","30 January 2008 (China)","2008","86","PG","Stephen Chow","Hong Kong","Cantonese","Unavailable","$206,678"
"58655","817538","5.7","51,692","21 March 2008 (USA)","2008","110","PG-13","Steven Brill","USA","English","$40,000,000","$32,853,640"
"58661","254252","5.3","614","6 November 2001 (USA)","2001","0","R","Marc S. Grenier","Canada","English","Unavailable","Unavailable"
"58706","796307","7.4","5,700","4 April 2008 (USA)","2008","106","PG-13","Patricia Riggen","Mexico","Spanish","Unavailable","$12,589,108"
"58709","381668","7.3","3,663","24 November 2004 (France)","2004","118","NotRated","Apichatpong Weerasethakul","Thailand","Thai","Unavailable","Unavailable"
"58718","499570","5.1","4,255","11 April 2008 (Brazil)","2008","96","R","Anthony Hopkins","USA","English","Unavailable","$6,273"
"58722","73373","6.2","2,893","March 1977 (USA)","(USA)","83","G","Ishirô Honda","Japan","Japanese","Unavailable","Unavailable"
"58740","22074","7.8","2,708","1 August 1931 (USA)","1931","89","Passed","Ernst Lubitsch","USA","English","Unavailable","Unavailable"
"58743","395119","6.1","10,612","1 September 2006 (Spain)","2006","145","None","Agustín Díaz Yanes","Spain","Spanish","&euro;24,000,000","Unavailable"
"58760","85764","4","1,186","4 March 1983 (USA)","1983","88","R","Greydon Clark","USA","English","$300,000","Unavailable"
"58770","419160","4.5","1,142","12 August 2005 (UK)","2005","91","R","David Smith","UK","English","&pound;3,000,000","Unavailable"
"58774","72446","8","2,225","21 February 1975 (Poland)","1975","179","None","Andrzej Wajda","Poland","Polish","PLN&nbsp;31,300,000","Unavailable"
"58783","481797","6.3","11,659","26 October 2007 (Italy)","2007","124","R","Francis Ford Coppola","USA","English","$5,000,000","$239,495"
"58803","478087","6.8","197,261","28 March 2008 (USA)","2008","123","PG-13","Robert Luketic","USA","English","$35,000,000","$81,159,365"
"58806","858479","6.2","21,129","11 April 2008 (USA)","2008","95","R","Noam Murro","USA","English","Unavailable","$9,496,882"
"58808","462477","7.5","4,148","7 April 2006 (UK)","2006","0","R","Adrian Shergold","UK","English","Unavailable","$21,766"
