mLensID,imdbID,ratingAvg,ratingNum,releaseDate,releaseYear,durationMin,mpaaRating,director,country,language,budget,gross
"85181","119918","7","3,512","5 August 1997 (USA)","1997","76","G","Karl Geurs","USA","English","Unavailable","Unavailable"
"85186","1453242","7.3","91","2002 (France)","Unavailable","80","None","Richard Danto","France","French","Unavailable","Unavailable"
"85188","493226","7.2","171","2002 (France)","Unavailable","0","None","Richard Danto","France","French","Unavailable","Unavailable"
"85190","1734477","7.7","1,301","22 November 2010 (USA)","2010","84","None","Martin Scorsese","USA","English","Unavailable","$23,458"
"85203","21074","6.7","302","5 October 1930 (USA)","1930","94","None","Frank Borzage","USA","English","Unavailable","Unavailable"
"85205","16104","8.1","1,841","25 January 1926 (UK)","1926","137","NotRated","Erich von Stroheim","USA","Unavailable","$608,016","Unavailable"
"85209","134928","5.3","2,112","31 January 1998 (Japan)","1998","97","NotRated","Jôji Iida","Japan","Japanese","$2,900,000","Unavailable"
"85211","1270842","6.4","9,231","11 December 2010 (Japan)","2010","133","NotRated","Tran Anh Hung","Japan","Japanese","Unavailable","$13,068"
"85213","1510938","7.4","22,670","12 February 2011 (USA)","2011","91","TV-MA","Tommy Lee Jones","USA","English","Unavailable","Unavailable"
"85215","972857","3.5","1,419","10 May 2008 (Japan)","2008","81","R","David Presley","USA","English","Unavailable","Unavailable"
"85226","1210071","5.2","1,144","16 October 2009 (USA)","2009","85","R","Marcus Raboy","USA","English","Unavailable","Unavailable"
"85231","47281","8.1","1,680","15 September 1954 (Japan)","1954","156","NotRated","Keisuke Kinoshita","Japan","Japanese","Unavailable","Unavailable"
"85259","61199","8","2,695","4 February 1966 (USA)","1966","25","G","Wolfgang Reitherman","USA","English","Unavailable","Unavailable"
"85261","1305591","5.4","18,197","11 March 2011 (USA)","2011","88","PG","Simon Wells","USA","English","$150,000,000","$21,379,315"
"85268","1258157","5.7","3,694","13 September 2009 (USA)","2009","120","PG","Brian Levant","USA","English","Unavailable","Unavailable"
"85270","63729","7.1","1,357","December 1968 (UK)","(UK)","112","M","Roy Boulting","UK","English","Unavailable","Unavailable"
"85273","1326204","7.5","745","15 January 2010 (UK)","2010","105","Unrated","Joe Berlinger","USA","English","Unavailable","$170,295"
"85275","1279117","7.8","116","28 February 2008 (USA)","2008","0","NotRated","David Earnhardt","USA","English","$600,000","Unavailable"
"85278","896923","6.4","2,399","24 June 2010 (Greece)","2010","117","PG-13","James Ivory","USA","English","$8,300,000","Unavailable"
"85284","159251","6.6","340","28 May 1998 (Singapore)","1998","0","None","Chung Man Yee","Hong Kong","Cantonese","Unavailable","Unavailable"
"85291","1555747","6.7","1,330","14 March 2011 (USA)","2011","85","R","Michael Dowse","Canada","English","Unavailable","Unavailable"
"85293","1404830","5.3","1,682","6 January 2010 (USA)","2010","0","None","Jesse Warren","USA","English","Unavailable","Unavailable"
"85295","1618435","5.2","2,604","16 October 2010 (USA)","2010","0","PG","Brian Levant","USA","English","Unavailable","Unavailable"
"85298","1569364","5.8","3,699","31 December 2009 (Russia)","2009","102","None","Dmitriy Kiselev","Russia","Russian","$15,000,000","Unavailable"
"85305","1143896","5.9","4,385","23 December 2010 (Israel)","2010","89","R","Kevin Asch","USA","English","$1,000,000","$302,886"
"85307","1133989","6.7","1,475","7 March 2008 (USA)","2008","88","None","Barry Jenkins","USA","English","$13,000","$110,869"
"85309","40848","5.9","388","16 April 1948 (USA)","1948","93","None","Rouben Mamoulian","USA","English","$2,258,325","Unavailable"
"85312","1361566","8.3","6,559","14 July 2011 (Brazil)","2011","12","None","Kunio Kato","Japan","Japanese","Unavailable","Unavailable"
"85316","72410","7.9","1,672","20 December 1974 (USA)","1974","25","G","John Lounsbery","USA","English","Unavailable","Unavailable"
"85319","63268","7.4","365","26 March 1970 (USA)","1970","90","None","Ousmane Sembene","France","French","Unavailable","Unavailable"
"85323","345185","6.9","921","7 November 2003 (Spain)","2003","110","None","Cesc Gay","Spain","Spanish","Unavailable","Unavailable"
"85325","1284526","7","1,183","27 March 2009 (USA)","2009","113","Unrated","Bohdan Sláma","Czech Republic","Czech","Unavailable","$46,245"
"85327","478303","4.7","1,339","15 July 2008 (USA)","2008","105","R","Sean S. Cunningham","USA","English","Unavailable","Unavailable"
"85330","373960","7.4","1,617","Unavailable","Unavailable","0","None","Makoto Shinkai","Japan","Japanese","Unavailable","Unavailable"
"85332","488380","6.6","3,862","28 December 2007 (UK)","2007","118","R","Richard Attenborough","UK","English","$23,500,000","Unavailable"
"85334","93146","4.6","2,254","March 1987 (USA)","(USA)","96","R","Andy Sidaris","USA","English","Unavailable","Unavailable"
"85342","1555149","8.1","69,318","8 October 2010 (Brazil)","2010","115","Unrated","José Padilha","Brazil","Portuguese","Unavailable","$100,119"
"85344","443584","4.7","4,932","18 November 2005 (Italy)","2005","100","None","Luca Guadagnino","Italy","Italian","Unavailable","Unavailable"
"85354","411272","7.5","24,532","19 November 2008 (France)","2008","133","R","Jean-François Richet","France","French","&euro;21,166,000","$275,125"
"85358","1522262","5.6","1,373","3 October 2009 (USA)","2009","78","None","Henry Saine","USA","English","$50,000","Unavailable"
"85360","478126","4.7","1,566","14 June 2007 (USA)","2007","100","R","Dan Gildark","USA","English","$750,000","$15,213"
"85362","1227929","7.6","730","13 November 2010 (Japan)","2010","87","NotRated","Megumi Sasaki","USA","English","Unavailable","$194,721"
"85365","1509276","7.3","1,865","6 August 2010 (USA)","2010","94","PG","Anthony Geffen","USA","English","Unavailable","$873,594"
"85367","1564367","6.4","180,691","11 February 2011 (USA)","2011","117","PG-13","Dennis Dugan","USA","English","$80,000,000","$103,028,109"
"85369","62985","6.3","511","17 July 1968 (USA)","1968","101","G","Daniel Mann","USA","English","Unavailable","Unavailable"
"85372","1521848","6.4","8,682","15 April 2011 (USA)","2011","103","R","François Ozon","France","French","Unavailable","$1,618,844"
"85374","22854","7.1","659","2 January 1932 (USA)","1932","72","Passed","Clarence Brown","USA","English","$350,000","Unavailable"
"85378","30464","6.5","166","29 July 1938 (USA)","1938","82","Approved","Rowland V. Lee","USA","English","$358,000","Unavailable"
"85387","17743","7.2","707","3 September 1927 (USA)","1927","69","Passed","Merian C. Cooper","USA","Unavailable","$60","Unavailable"
"85389","30413","6.3","774","21 January 1938 (USA)","1938","95","NotRated","Frank Borzage","USA","English","Unavailable","Unavailable"
"85392","906326","6.1","1,801","25 July 2008 (Canada)","2008","94","None","Chaz Thorne","Canada","English","Unavailable","Unavailable"
"85394","1664894","7.4","12,308","31 August 2011 (France)","2011","90","G","Werner Herzog","Canada","English","Unavailable","$5,234,785"
"85397","1486185","5.4","94,609","11 March 2011 (USA)","2011","100","PG-13","Catherine Hardwicke","USA","English","$42,000,000","$37,652,565"
"85399","1464174","4.4","20,722","18 February 2011 (USA)","2011","107","PG-13","John Whitesell","USA","English","$32,000,000","$37,911,876"
"85401","1512235","6.8","64,047","10 June 2011 (Iceland)","2011","0","R","James Gunn","USA","English","$2,500,000","$322,157"
"85403","76319","5.7","566","21 May 1980 (Portugal)","1980","124","PG","Harold Prince","West Germany","English","Unavailable","Unavailable"
"85410","1433826","6.6","226","24 September 2010 (Finland)","2010","138","None","Timo Koivusalo","Finland","Finnish","&euro;2,200,000","Unavailable"
"85412","1740707","7","57,218","29 October 2010 (Norway)","2010","103","PG-13","André Øvredal","Norway","Norwegian","NOK&nbsp;19,900,000","$252,652"
"85414","945513","7.5","401,396","1 April 2011 (USA)","2011","93","PG-13","Duncan Jones","USA","English","$32,000,000","$54,696,902"
"85438","1229822","7.4","66,857","22 April 2011 (USA)","2011","120","PG-13","Cary Joji Fukunaga","UK","English","Unavailable","$11,232,825"
"85440","23488","7","702","24 September 1932 (USA)","1932","98","Approved","Sidney Franklin","USA","English","Unavailable","Unavailable"
"85442","1189042","8.2","126","12 January 2005 (Germany)","2005","52","None","Razvan Georgescu","Germany","Romanian","Unavailable","Unavailable"
"85445","1538874","7.5","51","Unavailable","Unavailable","74","None","Stefan Constantinescu","Romania","Romanian","Unavailable","Unavailable"
"85450","36699","6.4","708","14 September 1944 (Mexico)","1944","94","Approved","Sam Wood","USA","English","Unavailable","Unavailable"
"85453","43709","7","665","20 June 1951 (USA)","1951","78","None","John Sturges","USA","English","Unavailable","Unavailable"
"85476","51193","7.1","681","5 February 1958 (France)","1958","114","NotRated","George Cukor","USA","English","Unavailable","Unavailable"
"85505","1440770","6.4","283","21 August 2009 (USA)","2009","0","PG","Steven Lawrence","USA","English","Unavailable","$1,388,840"
"85510","978764","6.1","203,757","25 March 2011 (USA)","2011","110","PG-13","Zack Snyder","USA","English","$82,000,000","$36,381,716"
"85513","406706","4.9","4,050","31 May 2005 (USA)","2005","0","R","David Winkler","USA","English","Unavailable","Unavailable"
"85527","1530975","6","576","18 February 2011 (USA)","2011","85","Unrated","Matthew Porterfield","USA","English","Unavailable","$48,132"
"85538","1114680","7.1","2,341","16 March 2009 (USA)","2009","109","PG-13","Scott Teems","USA","English","Unavailable","$280,343"
"85540","1561768","6.1","6,586","22 October 2010 (Poland)","2010","83","None","Jerzy Skolimowski","Poland","English","&euro;3,167,000","Unavailable"
"85542","1185376","6.1","1,867","28 August 2009 (Spain)","2009","0","R","Isabel Coixet","Spain","Japanese","$8,000,000","Unavailable"
"85544","80482","7.4","1,160","9 February 1980 (Brazil)","1980","0","R","Carlos Diegues","France","Portuguese","Unavailable","Unavailable"
"85547","1503776","7","603","5 June 2010 (USA)","2010","124","R","Brigitte Berman","Canada","English","Unavailable","$21,878"
"85549","1016205","7.2","1,784","23 June 2007 (Japan)","2007","97","None","Naomi Kawase","Japan","Japanese","Unavailable","Unavailable"
"85552","188653","7.1","1,098","9 February 2001 (USA)","2001","104","None","Yesim Ustaoglu","Turkey","Turkish","Unavailable","$4,391"
"85555","1457766","4.6","1,987","20 May 2010 (Australia)","2010","102","None","Peter Andrikidis","Australia","English","Unavailable","Unavailable"
"85565","1487118","6.3","19,816","14 October 2011 (USA)","2011","0","R","Phil Traill","UK","English","Unavailable","$1,201"
"85567","1670632","6.8","283","11 November 2010 (Germany)","2010","0","None","Ralf Westhoff","Germany","German","Unavailable","Unavailable"
"85570","425489","7.2","801","11 August 2005 (Argentina)","2005","97","None","Sebastián Borensztein","Argentina","English","Unavailable","Unavailable"
"85572","951335","5.3","11,834","7 October 2010 (Netherlands)","2010","108","PG-13","Luiso Berdejo","USA","English","$15,000,000","Unavailable"
"85574","1454523","7","3,456","15 October 2010 (Spain)","2010","108","Unrated","Agustí Villaronga","Spain","Catalan","$6,000,000","Unavailable"
"85576","19630","6.1","483","20 April 1929 (USA)","1929","91","TV-PG","Roland West","USA","English","Unavailable","Unavailable"
"85585","170811","7.3","1,245","11 March 1983 (USA)","1983","25","G","Rick Reinert","USA","English","Unavailable","Unavailable"
"85609","372303","5.2","1,227","21 March 2006 (USA)","2006","0","PG-13","Lewin Webb","Canada","English","Unavailable","Unavailable"
"85612","765444","7.2","809","23 November 2006 (Germany)","2006","0","None","Michael Hofmann","Germany","German","Unavailable","Unavailable"
"85616","61696","6.7","792","1 September 1967 (West Germany)","1967","97","None","Curtis Harrington","USA","English","Unavailable","Unavailable"
"85618","20223","6.6","483","23 August 1929 (Ireland)","1929","135","NotRated","Michael Curtiz","USA","English","$1,005,000","Unavailable"
"85624","1801038","7.6","61","10 June 2011 (USA)","2011","75","None","Janne Kuusi","Finland","Finnish","Unavailable","Unavailable"
"85626","377935","6.6","1,299","5 March 2004 (Finland)","2004","127","None","Åke Lindman","Finland","Swedish","&euro;3,500,000","Unavailable"
"85679","418657","6.5","903","26 January 2006 (Germany)","2006","0","None","Peter Thorwarth","Germany","German","Unavailable","Unavailable"
"85686","1220706","4.4","3,003","30 September 2008 (USA)","2008","89","None","John Suits","USA","English","$25,000","Unavailable"
"85689","110747","7.1","118","Unavailable","Unavailable","0","None","Jackie Bastide","France","French","Unavailable","Unavailable"
"85691","65396","7.5","710","19 April 1979 (Turkey)","1979","100","None","Theodoros Angelopoulos","Greece","Greek","Unavailable","Unavailable"
"85694","139984","6.5","575","13 June 1998 (USA)","1998","0","None","Timothy Bond","South Africa","English","Unavailable","Unavailable"
"85728","120086","6.8","1,476","15 March 1997 (USA)","1997","97","R","Joe Dante","USA","English","Unavailable","Unavailable"
"85734","1331095","6.1","751","13 July 2010 (USA)","2010","74","R","Matt Sadowski","Canada","English","Unavailable","Unavailable"
"85736","1334585","7.8","7,852","18 November 2008 (USA)","2008","8","None","Angus MacLane","USA","English","Unavailable","Unavailable"
"85738","368309","6.8","405","26 November 1913 (Russia)","1913","0","None","Yevgeni Bauer","Russia","Russian","Unavailable","Unavailable"
"85740","186650","7","648","17 January 1917 (Russia)","1917","49","None","Yevgeni Bauer","Russia","Russian","Unavailable","Unavailable"
"85742","1305897","5.4","95","30 April 2010 (Spain)","2010","0","None","Eduard Cortés","Spain","Unavailable","Unavailable","Unavailable"
"85744","52255","7","239","June 1959 (USA)","(USA)","108","None","Miguel M. Delgado","Mexico","Spanish","Unavailable","Unavailable"
"85763","1418646","7.1","6,027","15 April 2010 (Australia)","2010","122","R","Jeremy Sims","Australia","English","$9,000,000","Unavailable"
"85770","1121786","6.3","1,184","26 February 2010 (USA)","2010","0","R","Adam Kane","USA","English","Unavailable","$124,554"
"85772","965411","6.2","1,129","13 June 2008 (Denmark)","2008","99","None","Søren Kragh-Jacobsen","Denmark","Danish","Unavailable","Unavailable"
"85774","1424432","8.6","48,044","25 May 2011 (France)","2011","106","PG-13","Asif Kapadia","UK","English","Unavailable","$1,612,430"
"85777","810827","7.3","12,372","3 November 2006 (Japan)","2006","141","None","Shûsuke Kaneko","Japan","Japanese","$20,000,000","Unavailable"
"85780","1701991","7.3","8,564","22 May 2011 (USA)","2011","56","TV-14","Peter Shin","USA","English","Unavailable","Unavailable"
"85783","1650416","7.7","391","23 April 2010 (Romania)","2010","80","None","Alexandru Solomon","Romania","Romanian","Unavailable","Unavailable"
"85785","1797363","7.7","13","Unavailable","Unavailable","0","None","Dumitru Budrala","Romania","Romany","Unavailable","Unavailable"
"85788","1591095","6.8","217,073","1 April 2011 (USA)","2011","103","PG-13","James Wan","USA","English","$1,500,000","$53,991,137"
"85790","1518812","6.6","8,857","15 April 2011 (UK)","2011","104","PG","Kelly Reichardt","USA","English","Unavailable","$977,600"
"85792","32220","7","552","8 November 1940 (USA)","1940","110","Passed","Mitchell Leisen","USA","English","Unavailable","Unavailable"
"85794","38578","7.1","586","4 July 1946 (USA)","1946","127","Approved","Victor Saville","USA","English","Unavailable","Unavailable"
"85796","1640459","6.1","38,638","12 May 2011 (Netherlands)","2011","86","NotRated","Jason Eisener","Canada","English","$3,000,000","$703,002"
"85861","21770","7.1","664","3 January 1931 (USA)","1931","97","Passed","Howard Hawks","USA","English","Unavailable","Unavailable"
"85863","47279","6.6","663","14 May 1954 (Sweden)","1954","93","Approved","Nunnally Johnson","USA","English","$1,250,000","Unavailable"
"85874","912597","6.3","6,128","2009 (USA)","Unavailable","0","None","Hideo Nakata","Japan","Japanese","$10,000,000","Unavailable"
"85881","1606392","7.2","49,485","15 April 2011 (USA)","2011","106","R","Tom McCarthy","USA","English","Unavailable","$10,179,275"
"85883","79366","7.5","1,068","18 March 1979 (USA)","1979","97","None","Michael Mann","USA","English","$1,100,000","Unavailable"
"85885","1263750","6.2","17,471","7 May 2010 (Spain)","2010","109","Unrated","Julio Medem","Spain","English","Unavailable","Unavailable"
"85889","36386","6.6","453","14 February 1944 (Sweden)","1944","109","Passed","Robert Z. Leonard","USA","English","Unavailable","Unavailable"
"85892","67989","6.6","1,131","13 October 1971 (France)","1971","136","GP","Blake Edwards","USA","English","Unavailable","Unavailable"
"85894","38238","7.5","1,014","16 June 1945 (UK)","1945","0","None","Anthony Asquith","UK","English","Unavailable","Unavailable"
"85896","49881","6.7","1,030","April 1956 (USA)","(USA)","95","Approved","Robert Wise","USA","English","$2,846,000","Unavailable"
"85910","1037163","7.1","1,799","12 August 2009 (France)","2009","109","None","Elia Suleiman","UK","Arabic","$6,500,000","$18,719"
"85955","1209367","5.8","1,153","12 May 2010 (USA)","2010","100","None","Måns Herngren","Sweden","Swedish","SEK&nbsp;24,500,000","Unavailable"
"85966","343624","6.6","293","14 March 2003 (Finland)","2003","0","None","Jarmo Lampela","Finland","Finnish","&euro;1,050,000","Unavailable"
"85981","271537","5.3","282","8 June 2002 (USA)","2002","89","R","Michael Almereyda","USA","English","Unavailable","$2,443"
"85983","62768","5.8","380","21 February 1968 (USA)","1968","0","Approved","Sidney Lumet","USA","English","Unavailable","Unavailable"
"85985","1292643","6.1","150","March 2009 (USA)","(USA)","110","None","Cliff Bogart","USA","English","$50,000","Unavailable"
"85987","110998","6.5","541","13 October 1995 (USA)","1995","76","None","Kelly Reichardt","USA","English","Unavailable","$8,534"
"85992","1267379","6.3","8,568","28 October 2008 (USA)","2008","74","NotRated","Chuck Patton","USA","English","Unavailable","Unavailable"
"85994","1198142","3.5","245","22 August 2008 (USA)","2008","0","None","Mike Davis","USA","English","Unavailable","Unavailable"
"85997","372832","2","1,707","1 March 2004 (USA)","2004","89","R","Johnny Martin","USA","English","$2,300,000","Unavailable"
"86000","1560139","7.5","10,493","25 March 2010 (New Zealand)","2010","87","NotRated","Taika Waititi","New Zealand","English","Unavailable","$255,179"
"86002","1280501","7.5","791","30 June 2010 (Belgium)","2010","0","PG","Benoit Pilon","Canada","Inuktitut","CAD&nbsp;4,000,000","Unavailable"
"86014","1650043","6.6","19,914","25 March 2011 (USA)","2011","0","PG","David Bowers","USA","English","$21,000,000","$52,691,009"
"86023","69745","4.9","1,357","24 January 1975 (Belgium)","1975","82","NotRated","Jesús Franco","France","French","Unavailable","Unavailable"
"86028","1220888","6","16,035","14 January 2011 (UK)","2011","108","R","Malcolm Venville","USA","English","$12,000,000","$101,882"
"86033","104279","5.5","3,667","3 July 1992 (Netherlands)","1992","120","None","Dick Maas","Netherlands","Dutch","Unavailable","Unavailable"
"86055","253779","9","14,818","Unavailable","Unavailable","80","None","Ertem Egilmez","Turkey","Turkish","Unavailable","Unavailable"
"86057","252487","9.5","28,443","April 1975 (Turkey)","(Turkey)","87","None","Ertem Egilmez","Turkey","Turkish","Unavailable","Unavailable"
"86059","1411704","5.5","25,064","1 April 2011 (USA)","2011","0","PG","Tim Hill","USA","English","$63,000,000","$108,012,170"
"86061","86369","6.7","592","18 February 1982 (Netherlands)","1982","0","R","Marleen Gorris","Netherlands","Dutch","Unavailable","Unavailable"
"86064","910860","6.5","1,285","12 March 2010 (USA)","2010","92","None","Kornél Mundruczó","Hungary","Hungarian","&euro;1,500,000","Unavailable"
"86066","820096","7.3","1,317","8 June 2006 (Russia)","2006","0","None","Kirill Serebrennikov","Russia","Russian","Unavailable","Unavailable"
"86068","450827","6.2","1,267","7 August 2006 (Japan)","2006","71","None","Paco Plaza","Spain","Spanish","Unavailable","Unavailable"
"86070","775417","6.9","967","16 August 2007 (Germany)","2007","0","None","Robert Thalheim","Germany","German","Unavailable","Unavailable"
"86077","206746","7.9","91","1998 (Austria)","Unavailable","60","None","Gustav Deutsch","Austria","German","Unavailable","Unavailable"
"86079","51584","7.2","449","19 August 1958 (Japan)","1958","99","None","Kon Ichikawa","Japan","Japanese","Unavailable","Unavailable"
"86081","318988","6.3","310","19 January 2006 (Argentina)","2006","80","None","Celina Murga","Argentina","Spanish","Unavailable","Unavailable"
"86083","252490","8.9","13,560","January 1976 (Turkey)","(Turkey)","94","None","Ertem Egilmez","Turkey","Turkish","Unavailable","Unavailable"
"86085","85966","6.9","93","27 February 1986 (Netherlands)","1986","0","None","José Luis Guerín","Spain","Spanish","Unavailable","Unavailable"
"86087","252489","8.8","12,180","February 1977 (Turkey)","(Turkey)","97","None","Ertem Egilmez","Turkey","Turkish","Unavailable","Unavailable"
"86089","263975","8.7","11,554","November 1978 (Turkey)","(Turkey)","0","None","Atif Yilmaz","Turkey","Turkish","Unavailable","Unavailable"
"86091","107719","5.8","1,238","24 November 1993 (USA)","1993","92","G","Emile Ardolino","USA","English","$19,000,000","$2,119,994"
"86094","1103963","7.1","1,211","6 March 2009 (China)","2009","112","None","Zhangke Jia","China","Mandarin","Unavailable","Unavailable"
"86096","1623008","7.2","1,347","25 April 2010 (USA)","2010","94","Unrated","Clio Barnard","UK","English","Unavailable","$21,268"
"86137","1537401","5.9","1,962","24 June 2011 (USA)","2011","94","Unrated","Michael Rowe","Mexico","Spanish","Unavailable","Unavailable"
"86139","71859","7.6","768","1974 (Iran)","Unavailable","0","None","Abbas Kiarostami","Iran","Persian","Unavailable","Unavailable"
"86142","1436045","7.6","52,734","25 September 2010 (Japan)","2010","141","R","Takashi Miike","Japan","Japanese","$6,000,000","$802,524"
"86145","1451762","6.6","2,196","30 June 2010 (France)","2010","111","None","Mathieu Amalric","France","French","Unavailable","Unavailable"
"86148","901494","6.2","1,591","26 June 2009 (USA)","2009","0","R","Buddy Giovinazzo","USA","English","$4,000,000","Unavailable"
"86151","76097","7.5","536","4 December 1979 (USA)","1979","85","Unrated","Barbet Schroeder","France","French","Unavailable","Unavailable"
"86153","216605","5.9","1,114","27 September 2000 (France)","2000","118","None","Chantal Akerman","France","French","Unavailable","Unavailable"
"86162","328078","6.6","356","19 September 2003 (Canada)","2003","0","None","Andrea Dorfman","Canada","Unavailable","Unavailable","Unavailable"
"86166","38675","6.5","1,436","25 February 1946 (Sweden)","1946","93","None","Ingmar Bergman","Sweden","Swedish","Unavailable","Unavailable"
"86168","40418","6.7","1,378","1 August 1963 (USA)","1963","100","None","Ingmar Bergman","Sweden","Swedish","Unavailable","Unavailable"
"86170","390080","5.5","928","17 January 2004 (USA)","2004","74","None","Christopher Munch","USA","English","Unavailable","$14,923"
"86173","20570","7.3","684","1 June 1930 (USA)","1930","150","None","Arnold Fanck","Germany","German","Unavailable","Unavailable"
"86181","46750","7.5","713","27 November 1985 (USA)","1985","101","None","Mikio Naruse","Japan","Japanese","Unavailable","Unavailable"
"86190","993842","6.8","163,405","8 April 2011 (USA)","2011","111","PG-13","Joe Wright","USA","English","$30,000,000","$40,247,512"
"86204","39895","7.3","944","6 March 1948 (USA)","1948","101","Approved","Alberto Cavalcanti","UK","English","Unavailable","Unavailable"
"86206","42379","6.8","1,373","October 1950 (USA)","(USA)","98","None","William Dieterle","USA","English","Unavailable","Unavailable"
"86210","906083","6.5","1,431","11 March 2009 (Serbia)","2009","120","None","Srdjan Dragojevic","Serbia","Serbian","Unavailable","Unavailable"
"86229","68348","7.7","876","April 1974 (USA)","(USA)","110","None","Arturo Ripstein","Mexico","Spanish","Unavailable","Unavailable"
"86231","62474","7.8","381","19 October 1968 (USA)","1968","100","None","Allan King","Canada","English","CAD&nbsp;60,000","Unavailable"
"86233","1648112","6.4","12,398","9 December 2010 (Netherlands)","2010","84","None","Steffen Haars","Netherlands","Dutch","&euro;1,500,000","Unavailable"
"86237","78588","9.3","755","17 October 1978 (UK)","1978","50","None","Unavailable","UK","English","Unavailable","Unavailable"
"86242","1075749","4.9","1,627","4 September 2009 (Iceland)","2009","90","R","Júlíus Kemp","Iceland","English","$4,000,000","Unavailable"
"86244","1291652","6.7","14,088","15 January 2010 (Sweden)","2010","124","R","Daniel Espinosa","Sweden","Swedish","Unavailable","$188,870"
"86246","43048","7.4","1,609","20 February 1950 (Sweden)","1950","98","None","Ingmar Bergman","Sweden","Swedish","Unavailable","Unavailable"
"86263","1397502","6.5","270","20 January 2010 (USA)","2010","95","None","Adriana Maggs","Canada","English","Unavailable","Unavailable"
"86277","1437366","7","3,227","10 December 2010 (Sweden)","2010","99","None","Pernilla August","Sweden","Swedish","$3,000,000","Unavailable"
"86279","1194612","7.5","2,464","6 January 2010 (Denmark)","2010","75","None","Michael Madsen","Denmark","English","&euro;668,952","$55,167"
"86286","94939","7.2","1,705","24 September 1988 (USA)","1988","78","G","Greg Ford","USA","English","Unavailable","Unavailable"
"86288","199208","9.1","381","19 March 1985 (UK)","1985","52","None","Unavailable","UK","English","Unavailable","Unavailable"
"86290","1179947","7.8","4,345","8 April 2011 (USA)","2011","102","None","Matt Harlock","UK","English","Unavailable","$90,275"
"86293","1334512","5.7","46,549","8 April 2011 (USA)","2011","110","PG-13","Jason Winer","USA","English","$40,000,000","$33,015,696"
"86295","1262416","6.2","107,963","15 April 2011 (USA)","2011","111","R","Wes Craven","USA","English","$40,000,000","$38,176,892"
"86298","1436562","6.9","172,727","15 April 2011 (USA)","2011","96","G","Carlos Saldanha","USA","English","$90,000,000","$143,618,384"
"86300","1599975","6.5","2,906","3 November 2010 (France)","2010","139","None","Bertrand Tavernier","France","French","Unavailable","$340,917"
"86308","57999","7.3","933","16 April 1965 (Finland)","1965","114","Unrated","Delbert Mann","USA","English","Unavailable","Unavailable"
"86310","42757","7.1","543","28 November 1950 (USA)","1950","94","Approved","Jean Negulesco","UK","English","Unavailable","Unavailable"
"86312","57328","6.5","1,164","17 June 1963 (USA)","1963","82","Approved","Richard Lester","UK","Russian","Unavailable","Unavailable"
"86314","44687","7.1","350","3 December 1952 (Denmark)","1952","0","Approved","Richard Fleischer","USA","English","Unavailable","Unavailable"
"86316","27686","6.5","683","28 December 1936 (USA)","1936","101","Approved","Lloyd Bacon","USA","English","Unavailable","Unavailable"
"86318","51667","6.9","568","5 September 1958 (Ireland)","1958","104","None","John Cromwell","USA","English","$600,000","Unavailable"
"86320","1527186","7.1","136,045","26 May 2011 (Denmark)","2011","135","R","Lars von Trier","Denmark","English","$7,400,000","$3,029,870"
"86330","840322","7.3","9,192","26 September 2008 (USA)","2008","0","PG-13","Ryan Little","USA","English","Unavailable","$630,649"
"86332","800369","7","565,417","6 May 2011 (USA)","2011","115","PG-13","Kenneth Branagh","USA","English","$150,000,000","$181,015,141"
"86334","36038","6.5","675","6 December 1943 (USA)","1943","102","Passed","Albert S. Rogell","USA","English","Unavailable","Unavailable"
"86337","41530","6.9","473","17 August 1949 (USA)","1949","96","None","Henry Levin","USA","English","Unavailable","Unavailable"
"86343","1200273","5.8","510","18 January 2009 (USA)","2009","83","R","Drake Doremus","USA","English","Unavailable","Unavailable"
"86345","1421373","8.6","7,271","26 January 2010 (USA)","2010","82","None","Louis C.K.","USA","English","Unavailable","Unavailable"
"86347","1190722","8.6","7,598","October 2008 (USA)","(USA)","61","None","Louis C.K.","USA","English","Unavailable","Unavailable"
"86355","480239","5.7","11,668","15 April 2011 (USA)","2011","97","PG-13","Paul Johansson","USA","English","$20,000,000","$4,563,873"
"86368","31173","6.8","1,065","6 May 1939 (USA)","1939","104","Approved","Anatole Litvak","USA","English","$1,500,000","Unavailable"
"86372","52950","7","1,126","11 February 1959 (Japan)","1959","126","Approved","Anatole Litvak","USA","English","Unavailable","Unavailable"
"86377","927619","8.7","6,029","13 January 2007 (USA)","2007","57","TV-MA","Steven J. Santos","USA","English","Unavailable","Unavailable"
"86380","47377","7","1,467","6 August 1954 (USA)","1954","88","Approved","Richard Quine","USA","English","$400,000","Unavailable"
"86382","79843","7.1","973","5 December 1979 (France)","1979","112","R","Peter Bogdanovich","USA","English","$1,000,000","Unavailable"
"86399","109273","6.5","279","30 June 1994 (Iceland)","1994","82","None","Friðrik Þór Friðriksson","Iceland","Icelandic","ISK&nbsp;137,000,000","Unavailable"
"86401","101526","7.6","1,182","1 August 1991 (Iceland)","1991","82","None","Friðrik Þór Friðriksson","Germany","Icelandic","Unavailable","Unavailable"
"86405","814331","4.9","3,850","14 August 2012 (Belgium)","2012","84","R","Ryan Shiraki","USA","English","$12,000,000","Unavailable"
"86408","1529235","6.5","5,774","1 October 2010 (Italy)","2010","102","None","Luca Miniero","Italy","Italian","Unavailable","Unavailable"
"86410","1334102","5.3","22,338","11 March 2011 (UK)","2011","91","R","Antti Jokinen","UK","English","$20,000,000","Unavailable"
